simp_word,trad_word,freq,pinyin
默示担保,默示擔保,647,mo shi dan bao
预先披露制度,預先披露制度,647,yu xian pi lu zhi du
债务清欠,債務清欠,646,zhai wu qing qian
从债权,從債權,645,cong zhai quan
展览权,展覽權,644,zhan lan quan
公务员奖励,公務員獎勵,641,gong wu yuan jiang li
分镜头剧本,分鏡頭劇本,639,fen jing tou ju ben
专利申请权转让,專利申請權轉讓,639,zhuan li shen qing quan zhuan rang
创业投资企业管理暂行办法,創業投資企業管理暫行辦法,639,chuang ye tou zi qi ye guan li zan xing ban fa
企业年金试行办法,企業年金試行辦法,638,qi ye nian jin shi xing ban fa
排除危害,排除危害,638,pai chu wei hai
股权过户登记,股權過戶登記,637,gu quan guo hu deng ji
任前公示制,任前公示制,637,ren qian gong shi zhi
判后答疑,判後答疑,636,pan hou da yi
长城保护条例,長城保護條例,636,chang cheng bao hu tiao li
中华人民共和国测绘法,中華人民共和國測繪法,635,zhong hua ren min gong he guo ce hui fa
涉外民事关系,涉外民事關係,634,she wai min shi guan xi
拆迁安置费,拆遷安置費,634,chai qian an zhi fei
植物检疫条例,植物檢疫條例,633,zhi wu jian yi tiao li
英文合同,英文合同,632,ying wen he tong
无效协议,無效協議,631,wu xiao xie yi
机动车第三者责任险,機動車第三者責任險,631,ji dong che di san zhe ze ren xian
户口挂靠,戶口掛靠,630,hu kou gua kao
仲裁协议效力,仲裁協議效力,628,zhong cai xie yi xiao li
公开承诺制,公開承諾制,628,gong kai cheng nuo zhi
吕忠梅,呂忠梅,628,lv zhong mei
分担损失,分擔損失,628,fen dan sun shi
范长江新闻奖,範長江新聞獎,627,fan chang jiang xin wen jiang
中华人民共和国野生动物保护法,中華人民共和國野生動物保護法,626,zhong hua ren min gong he guo ye sheng dong wu bao hu fa
注册商标转让,註冊商標轉讓,626,zhu ce shang biao zhuan rang
淫亵物品审裁处,淫褻物品審裁處,625,yin xie wu pin shen cai chu
保险案例,保險案例,625,bao xian an li
证券发行上市保荐制度暂行办法,證券發行上市保薦制度暫行辦法,624,zheng quan fa xing shang shi bao jian zhi du zan xing ban fa
各级人民代表大会常务委员会监督法,各級人民代表大會常務委員會監督法,623,ge ji ren min dai biao da hui chang wu wei yuan hui jian du fa
装卸费用,裝卸費用,623,zhuang xie fei yong
性越轨,性越軌,621,xing yue gui
证券回购,證券回購,620,zheng quan hui gou
委托加工合同,委託加工合同,620,wei tuo jia gong he tong
学习驾驶技术,學習駕駛技術,619,xue xi jia shi ji shu
农林特产税,農林特產稅,619,nong lin te chan shui
消费者权益法,消費者權益法,619,xiao fei zhe quan yi fa
自愿协议,自願協議,618,zi yuan xie yi
海事诉讼特别程序法,海事訴訟特別程序法,617,hai shi su song te bie cheng xu fa
充分公开,充分公開,616,chong fen gong kai
信息共享系统,信息共享系統,614,xin xi gong xiang xi tong
联营协议,聯營協議,612,lian ying xie yi
犯罪构成理论,犯罪構成理論,611,fan zui gou cheng li lun
纽约公约,紐約公約,611,niu yue gong yue
农业机械化促进法,農業機械化促進法,610,nong ye ji xie hua cu jin fa
烟草专卖许可证管理办法,菸草專賣許可證管理辦法,608,yan cao zhuan mai xu ke zheng guan li ban fa
中华人民共和国渔业法,中華人民共和國漁業法,608,zhong hua ren min gong he guo yu ye fa
民事裁判,民事裁判,606,min shi cai pan
未经许可使用,未經許可使用,606,wei jing xu ke shi yong
中国轻工总会,中國輕工總會,605,zhong guo qing gong zong hui
退役安置,退役安置,602,tui yi an zhi
中华人民共和国防洪法,中華人民共和國防洪法,601,zhong hua ren min gong he guo fang hong fa
农业综合开发办公室,農業綜合開發辦公室,600,nong ye zong he kai fa ban gong shi
执行担保,執行擔保,600,zhi xing dan bao
违反海关监管规定,違反海關監管規定,600,wei fan hai guan jian guan gui ding
私有财产神圣不可侵犯,私有財產神聖不可侵犯,600,si you cai chan shen sheng bu ke qin fan
一般授权,一般授權,599,yi ban shou quan
人民法院诉讼收费办法,人民法院訴訟收費辦法,598,ren min fa yuan su song shou fei ban fa
间接代理,間接代理,598,jian jie dai li
企业经营自主权,企業經營自主權,597,qi ye jing ying zi zhu quan
市场规范管理,市場規範管理,597,shi chang gui fan guan li
园冶,園冶,596,yuan ye
电信安全,電信安全,596,dian xin an quan
国家公务员法,國家公務員法,596,guo jia gong wu yuan fa
债券罪,債券罪,595,zhai quan zui
土地招标拍卖挂牌,土地招標拍賣掛牌,595,tu di zhao biao pai mai gua pai
福建泉中律师事务所,福建泉中律師事務所,594,fu jian quan zhong lv shi shi wu suo
药品流通监督管理办法,藥品流通監督管理辦法,593,yao pin liu tong jian du guan li ban fa
特定义务,特定義務,591,te ding yi wu
房地产权属档案,房地產權屬檔案,591,fang di chan quan shu dang an
住宅权,住宅權,589,zhu zhai quan
哑吧英语,啞吧英語,588,ya ba ying yu
外轮代理公司,外輪代理公司,588,wai lun dai li gong si
宪法性文件,憲法性文件,587,xian fa xing wen jian
趋势加强,趨勢加強,586,qu shi jia qiang
公务员录用规定,公務員錄用規定,586,gong wu yuan lu yong gui ding
医疗侵权,醫療侵權,584,yi liao qin quan
国家结构形式,國家結構形式,584,guo jia jie gou xing shi
流动资产周转率,流動資產週轉率,583,liu dong zi chan zhou zhuan lv
台院,臺院,582,tai yuan
国家财政政策,國家財政政策,581,guo jia cai zheng zheng ce
抽逃出资罪,抽逃出資罪,581,chou tao chu zi zui
破产终结,破產終結,580,po chan zhong jie
辩护制度,辯護制度,578,bian hu zhi du
药事管理学,藥事管理學,577,yao shi guan li xue
香港公司法,香港公司法,577,xiang gang gong si fa
招股章程,招股章程,575,zhao gu zhang cheng
广播权,廣播權,574,guang bo quan
相应权益,相應權益,574,xiang ying quan yi
转让债权,轉讓債權,574,zhuan rang zhai quan
驱逐鞑虏,驅逐韃虜,572,qu zhu da lu
中国法律思想史,中國法律思想史,571,zhong guo fa lv si xiang shi
国家行政机关公文处理办法,國家行政機關公文處理辦法,570,guo jia xing zheng ji guan gong wen chu li ban fa
旅游可持续发展,旅遊可持續發展,570,lv you ke chi xu fa zhan
保健食品注册管理办法,保健食品註冊管理辦法,567,bao jian shi pin zhu ce guan li ban fa
父母权,父母權,567,fu mu quan
中华人民共和国农产品质量安全法,中華人民共和國農產品質量安全法,566,zhong hua ren min gong he guo nong chan pin zhi liang an quan fa
人民币银行结算账户管理办法,人民幣銀行結算賬戶管理辦法,566,ren min bi yin hang jie suan zhang hu guan li ban fa
文剑南,文劍南,566,wen jian nan
公证员协会,公證員協會,565,gong zheng yuan xie hui
化妆品卫生监督条例,化妝品衛生監督條例,564,hua zhuang pin wei sheng jian du tiao li
收回权,收回權,564,shou hui quan
标准化良好行为企业,標準化良好行爲企業,564,biao zhun hua liang hao xing wei qi ye
虚假广告罪,虛假廣告罪,563,xu jia guang gao zui
劳务分包合同,勞務分包合同,562,lao wu fen bao he tong
海事强制令,海事強制令,562,hai shi qiang zhi ling
民用建筑节能管理规定,民用建築節能管理規定,556,min yong jian zhu jie neng guan li gui ding
国家审判机关,國家審判機關,556,guo jia shen pan ji guan
亚太贸易协定,亞太貿易協定,556,ya tai mao yi xie ding
机关法人,機關法人,555,ji guan fa ren
外资参股证券公司设立规则,外資參股證券公司設立規則,555,wai zi can gu zheng quan gong si she li gui ze
优先承租权,優先承租權,555,you xian cheng zu quan
表示行为,表示行爲,554,biao shi xing wei
法律是什么,法律是什麼,553,fa lv shi shen me
应收未收利息,應收未收利息,553,ying shou wei shou li xi
盗打电话,盜打電話,552,dao da dian hua
城市房屋租赁管理办法,城市房屋租賃管理辦法,551,cheng shi fang wu zu lin guan li ban fa
中华人民共和国宪法修正案,中華人民共和國憲法修正案,548,zhong hua ren min gong he guo xian fa xiu zheng an
中华人民共和国种子法,中華人民共和國種子法,548,zhong hua ren min gong he guo zhong zi fa
提供虚假财会报告罪,提供虛假財會報告罪,548,ti gong xu jia cai kuai bao gao zui
土地登记办法,土地登記辦法,547,tu di deng ji ban fa
承兑行,承兌行,547,cheng dui xing
占有制度,佔有制度,547,zhan you zhi du
代执行,代執行,547,dai zhi xing
专门业务培训,專門業務培訓,546,zhuan men ye wu pei xun
收费公路权益转让办法,收費公路權益轉讓辦法,545,shou fei gong lu quan yi zhuan rang ban fa
发包与承包,發包與承包,544,fa bao yu cheng bao
从传统到现代,從傳統到現代,544,cong chuan tong dao xian dai
结构扭曲,結構扭曲,544,jie gou niu qu
企业人员行贿罪,企業人員行賄罪,543,qi ye ren yuan xing hui zui
家用电器维修服务明码标价规定,家用電器維修服務明碼標價規定,543,jia yong dian qi wei xiu fu wu ming ma biao jia gui ding
商业银行风险管理,商業銀行風險管理,543,shang ye yin hang feng xian guan li
司法协助条约,司法協助條約,542,si fa xie zhu tiao yue
税收规范性文件,稅收規範性文件,540,shui shou gui fan xing wen jian
自行拆迁,自行拆遷,539,zi xing chai qian
刑事违法性,刑事違法性,538,xing shi wei fa xing
船舶吨位,船舶噸位,537,chuan bo dun wei
出资额转让,出資額轉讓,537,chu zi e zhuan rang
政治法律制度,政治法律制度,537,zheng zhi fa lv zhi du
维持原判决,維持原判決,536,wei chi yuan pan jue
犯罪客观方面,犯罪客觀方面,536,fan zui ke guan fang mian
宅基地纠纷,宅基地糾紛,536,zhai ji di jiu fen
出口退税制度,出口退稅制度,535,chu kou tui shui zhi du
谢尔曼法,謝爾曼法,535,xie er man fa
造纸产业发展政策,造紙產業發展政策,534,zao zhi chan ye fa zhan zheng ce
法学课程,法學課程,533,fa xue ke cheng
违法物品,違法物品,533,wei fa wu pin
行政执法类职位,行政執法類職位,532,xing zheng zhi fa lei zhi wei
社会优抚,社會優撫,532,she hui you fu
普惠制待遇,普惠制待遇,532,pu hui zhi dai yu
编辑作品,編輯作品,531,bian ji zuo pin
投放危险物质罪,投放危險物質罪,531,tou fang wei xian wu zhi zui
高息揽存,高息攬存,531,gao xi lan cun
全国教育工会,全國教育工會,531,quan guo jiao yu gong hui
夫妻在婚姻关系存续期间,夫妻在婚姻關係存續期間,531,fu qi zai hun yin guan xi cun xu qi jian
应当判处有期徒刑,應當判處有期徒刑,530,ying dang pan chu you qi tu xing
排污收费制度,排污收費制度,530,pai wu shou fei zhi du
北京德恒律师事务所,北京德恆律師事務所,529,bei jing de heng lv shi shi wu suo
合营企业协议,合營企業協議,529,he ying qi ye xie yi
中国核工业总公司,中國核工業總公司,529,zhong guo he gong ye zong gong si
建设工程承包合同,建設工程承包合同,529,jian she gong cheng cheng bao he tong
电子支付指引,電子支付指引,527,dian zi zhi fu zhi yin
辞职权,辭職權,527,ci zhi quan
方圆法治,方圓法治,526,fang yuan fa zhi
货币市场基金管理暂行规定,貨幣市場基金管理暫行規定,526,huo bi shi chang ji jin guan li zan xing gui ding
扣除物价因素,扣除物價因素,525,kou chu wu jia yin su
国务院组织法,國務院組織法,523,guo wu yuan zu zhi fa
信用卡挂失,信用卡掛失,522,xin yong ka gua shi
土地抵押权,土地抵押權,521,tu di di ya quan
合格境外机构投资者境内证券投资管理办法,合格境外機構投資者境內證券投資管理辦法,521,he ge jing wai ji gou tou zi zhe jing nei zheng quan tou zi guan li ban fa
先履行抗辩权,先履行抗辯權,519,xian lv xing kang bian quan
政治成本,政治成本,518,zheng zhi cheng ben
劳动就业制度,勞動就業制度,517,lao dong jiu ye zhi du
经济解释,經濟解釋,517,jing ji jie shi
人事代理制度,人事代理制度,516,ren shi dai li zhi du
国家保密法,國家保密法,516,guo jia bao mi fa
一事不再理,一事不再理,516,yi shi bu zai li
特种劳动防护用品,特種勞動防護用品,516,te zhong lao dong fang hu yong pin
房地产转让合同,房地產轉讓合同,516,fang di chan zhuan rang he tong
何怀宏,何懷宏,515,he huai hong
中央与地方财政,中央與地方財政,514,zhong yang yu di fang cai zheng
行政相对方,行政相對方,514,xing zheng xiang dui fang
文件透露,文件透露,513,wen jian tou lu
现货合约,現貨合約,510,xian huo he yue
中国土地法大纲,中國土地法大綱,509,zhong guo tu di fa da gang
庞标,龐標,507,pang biao
未决犯,未決犯,507,wei jue fan
强制性能效标准,強制性能效標準,507,qiang zhi xing neng xiao biao zhun
婚姻登记所,婚姻登記所,507,hun yin deng ji suo
债权请求权,債權請求權,506,zhai quan qing qiu quan
合作社章程,合作社章程,506,he zuo she zhang cheng
机动车维修管理规定,機動車維修管理規定,506,ji dong che wei xiu guan li gui ding
铁路运输安全保护条例,鐵路運輸安全保護條例,506,tie lu yun shu an quan bao hu tiao li
一参一控,一參一控,504,yi can yi kong
烟草专卖法实施条例,菸草專賣法實施條例,504,yan cao zhuan mai fa shi shi tiao li
广播电视管理条例,廣播電視管理條例,504,guang bo dian shi guan li tiao li
潜逃境外,潛逃境外,504,qian tao jing wai
矿业权管理,礦業權管理,503,kuang ye quan guan li
胡惟庸案,胡惟庸案,503,hu wei yong an
环境噪声污染防治法,環境噪聲污染防治法,503,huan jing zao sheng wu ran fang zhi fa
二审判决书,二審判決書,503,er shen pan jue shu
企业法律风险防范,企業法律風險防範,501,qi ye fa lv feng xian fang fan
精神障碍者,精神障礙者,501,jing shen zhang ai zhe
授权签字人,授權簽字人,500,shou quan qian zi ren
普洱茶经,普洱茶經,500,pu er cha jing
主营业地,主營業地,499,zhu ying ye di
电子签名人,電子簽名人,499,dian zi qian ming ren
事业单位聘用制,事業單位聘用制,498,shi ye dan wei pin yong zhi
工资支付暂行规定,工資支付暫行規定,497,gong zi zhi fu zan xing gui ding
可得利益损失,可得利益損失,497,ke de li yi sun shi
博登海默,博登海默,496,bo deng hai mo
非法侵入住宅罪,非法侵入住宅罪,494,fei fa qin ru zhu zhai zui
证券法律制度,證券法律制度,494,zheng quan fa lv zhi du
三高农业,三高農業,494,san gao nong ye
保险代位,保險代位,494,bao xian dai wei
中国兵器工业总公司,中國兵器工業總公司,494,zhong guo bing qi gong ye zong gong si
职业分工,職業分工,493,zhi ye fen gong
法院程序,法院程序,493,fa yuan cheng xu
机动车交通事故快速处理办法,機動車交通事故快速處理辦法,491,ji dong che jiao tong shi gu kuai su chu li ban fa
股市泡沫论,股市泡沫論,491,gu shi pao mo lun
专门人民检察院,專門人民檢察院,491,zhuan men ren min jian cha yuan
道路交通安全违法行为处理,道路交通安全違法行爲處理,488,dao lu jiao tong an quan wei fa xing wei chu li
建筑安装工程承包合同,建築安裝工程承包合同,488,jian zhu an zhuang gong cheng cheng bao he tong
法民初字第,法民初字第,487,fa min chu zi di
房地产制度,房地產製度,487,fang di chan zhi du
药品广告审查发布标准,藥品廣告審查發佈標準,486,yao pin guang gao shen cha fa bu biao zhun
非法逮捕,非法逮捕,486,fei fa dai bu
非企业法人,非企業法人,485,fei qi ye fa ren
强行搭售,強行搭售,484,qiang xing da shou
专利知识产权,專利知識產權,484,zhuan li zhi shi chan quan
约定财产制,約定財產製,484,yue ding cai chan zhi
揭开公司面纱,揭開公司面紗,483,jie kai gong si mian sha
共同居住人,共同居住人,481,gong tong ju zhu ren
网站侵权,網站侵權,480,wang zhan qin quan
清算公司,清算公司,480,qing suan gong si
信贷协定,信貸協定,480,xin dai xie ding
国家轻工业局,國家輕工業局,479,guo jia qing gong ye ju
实际全损,實際全損,479,shi ji quan sun
销售侵权复制品,銷售侵權複製品,478,xiao shou qin quan fu zhi pin
非赢利性机构,非贏利性機構,477,fei ying li xing ji gou
安全饮品,安全飲品,477,an quan yin pin
公募法,公募法,474,gong mu fa
滥伐林木罪,濫伐林木罪,474,lan fa lin mu zui
土地有偿使用合同,土地有償使用合同,474,tu di you chang shi yong he tong
法律职业共同体,法律職業共同體,473,fa lv zhi ye gong tong ti
拐卖婴儿,拐賣嬰兒,473,guai mai ying er
敲诈罪,敲詐罪,472,qiao zha zui
国家国内贸易局,國家國內貿易局,471,guo jia guo nei mao yi ju
人民检察院组织法,人民檢察院組織法,471,ren min jian cha yuan zu zhi fa
罪刑相适应原则,罪刑相適應原則,470,zui xing xiang shi ying yuan ze
居港权,居港權,470,ju gang quan
森林防火条例,森林防火條例,469,sen lin fang huo tiao li
用人单位单方解除劳动合同,用人單位單方解除勞動合同,469,yong ren dan wei dan fang jie chu lao dong he tong
金融恐慌,金融恐慌,469,jin rong kong huang
偶然所得税,偶然所得稅,468,ou ran suo de shui
国家边界,國家邊界,467,guo jia bian jie
站笼,站籠,466,zhan long
杜钢建,杜鋼建,464,du gang jian
委托送达,委託送達,463,wei tuo song da
行政强制法草案,行政強制法草案,463,xing zheng qiang zhi fa cao an
事故责任比例,事故責任比例,463,shi gu ze ren bi li
甲醛中毒,甲醛中毒,463,jia quan zhong du
非法性行为,非法性行爲,462,fei fa xing xing wei
劳动保险金,勞動保險金,462,lao dong bao xian jin
化妆品标识,化妝品標識,460,hua zhuang pin biao zhi
中华人民共和国农村土地承包法,中華人民共和國農村土地承包法,460,zhong hua ren min gong he guo nong cun tu di cheng bao fa
反渎局,反瀆局,459,fan du ju
世界知识产权组织版权条约,世界知識產權組織版權條約,459,shi jie zhi shi chan quan zu zhi ban quan tiao yue
专利许可协议,專利許可協議,457,zhuan li xu ke xie yi
委员小组,委員小組,456,wei yuan xiao zu
盗窃枪支,盜竊槍支,456,dao qie qiang zhi
印刷业管理,印刷業管理,456,yin shua ye guan li
市场规制法,市場規制法,455,shi chang gui zhi fa
遗产范围,遺產範圍,455,yi chan fan wei
全国人民代表大会和地方各级人民代表大会选举法,全國人民代表大會和地方各級人民代表大會選舉法,455,quan guo ren min dai biao da hui he di fang ge ji ren min dai biao da hui xuan ju fa
土地登记规则,土地登記規則,455,tu di deng ji gui ze
微软反垄断案,微軟反壟斷案,454,wei ruan fan long duan an
法律现代化,法律現代化,453,fa lv xian dai hua
无权代理行为,無權代理行爲,453,wu quan dai li xing wei
情事变更原则,情事變更原則,452,qing shi bian geng yuan ze
性法学,性法學,452,xing fa xue
加拿大最高法院,加拿大最高法院,451,jia na da zui gao fa yuan
转股协议,轉股協議,451,zhuan gu xie yi
附带民事诉讼被告,附帶民事訴訟被告,451,fu dai min shi su song bei gao
罢工权,罷工權,451,ba gong quan
社会集团购买力,社會集團購買力,451,she hui ji tuan gou mai li
海上保险合同,海上保險合同,450,hai shang bao xian he tong
农业协议,農業協議,450,nong ye xie yi
残疾人就业条例,殘疾人就業條例,450,can ji ren jiu ye tiao li
裁定权,裁定權,448,cai ding quan
中国人民解放军院校招收学员体格检查标准,中國人民解放軍院校招收學員體格檢查標準,448,zhong guo ren min jie fang jun yuan xiao zhao shou xue yuan ti ge jian cha biao zhun
回避决定,迴避決定,447,hui bi jue ding
知识产权海关保护条例,知識產權海關保護條例,447,zhi shi chan quan hai guan bao hu tiao li
担保物权制度,擔保物權制度,445,dan bao wu quan zhi du
蘑菇定律,蘑菇定律,445,mo gu ding lv
藐视法庭罪,藐視法庭罪,445,miao shi fa ting zui
聚众冲击国家机关罪,聚衆衝擊國家機關罪,443,ju zhong chong ji guo jia ji guan zui
职业犯,職業犯,440,zhi ye fan
打击跨国有组织犯罪公约,打擊跨國有組織犯罪公約,440,da ji kua guo you zu zhi fan zui gong yue
内幕交易者,內幕交易者,439,nei mu jiao yi zhe
最新工伤处理操作实务,最新工傷處理操作實務,438,zui xin gong shang chu li cao zuo shi wu
农村土地承包合同,農村土地承包合同,438,nong cun tu di cheng bao he tong
大事纪,大事紀,437,da shi ji
地方行政机关,地方行政機關,437,di fang xing zheng ji guan
忠诚协议,忠誠協議,437,zhong cheng xie yi
中共中央政法委员会,中共中央政法委員會,437,zhong gong zhong yang zheng fa wei yuan hui
员工维权实战兵法,員工維權實戰兵法,436,yuan gong wei quan shi zhan bing fa
非婚性行为,非婚性行爲,435,fei hun xing xing wei
国际贸易术语解释通则,國際貿易術語解釋通則,435,guo ji mao yi shu yu jie shi tong ze
减持国有股筹集社会保障资金管理暂行办法,減持國有股籌集社會保障資金管理暫行辦法,434,jian chi guo you gu chou ji she hui bao zhang zi jin guan li zan xing ban fa
媒体法,媒體法,434,mei ti fa
专利独立权利要求,專利獨立權利要求,433,zhuan li du li quan li yao qiu
保险公司股权管理办法,保險公司股權管理辦法,432,bao xian gong si gu quan guan li ban fa
企业注册局,企業註冊局,432,qi ye zhu ce ju
司法考试教材,司法考試教材,430,si fa kao shi jiao cai
民行科,民行科,430,min xing ke
侵犯商业秘密行为,侵犯商業祕密行爲,430,qin fan shang ye mi mi xing wei
实行改制,實行改制,428,shi xing gai zhi
特别权力关系,特別權力關係,428,te bie quan li guan xi
承包承租,承包承租,427,cheng bao cheng zu
非法拆迁,非法拆遷,425,fei fa chai qian
直接客体,直接客體,425,zhi jie ke ti
对外贸易合同,對外貿易合同,424,dui wai mao yi he tong
职业医闹,職業醫鬧,424,zhi ye yi nao
秩序维护员,秩序維護員,423,zhi xu wei hu yuan
差别存款准备金率制度,差別存款準備金率制度,423,cha bie cun kuan zhun bei jin lv zhi du
复议范围,複議範圍,423,fu yi fan wei
交通事故伤残鉴定,交通事故傷殘鑑定,423,jiao tong shi gu shang can jian ding
产业结构调整政策,產業結構調整政策,422,chan ye jie gou tiao zheng zheng ce
住房制度改革领导小组,住房制度改革領導小組,422,zhu fang zhi du gai ge ling dao xiao zu
上海证券交易所交易规则,上海證券交易所交易規則,422,shang hai zheng quan jiao yi suo jiao yi gui ze
变更产权,變更產權,421,bian geng chan quan
学校教育制度,學校教育制度,421,xue xiao jiao yu zhi du
法律文化研究,法律文化研究,420,fa lv wen hua yan jiu
非罪化,非罪化,420,fei zui hua
非法转让土地使用权,非法轉讓土地使用權,419,fei fa zhuan rang tu di shi yong quan
权益转让书,權益轉讓書,419,quan yi zhuan rang shu
合理注意义务,合理注意義務,418,he li zhu yi yi wu
中华人民共和国税收征收管理法实施细则,中華人民共和國稅收徵收管理法實施細則,418,zhong hua ren min gong he guo shui shou zheng shou guan li fa shi shi xi ze
法定分保,法定分保,417,fa ding fen bao
中药材生产质量管理规范,中藥材生產質量管理規範,416,zhong yao cai sheng chan zhi liang guan li gui fan
中间媒介,中間媒介,415,zhong jian mei jie
保险机构投资者股票投资管理暂行办法,保險機構投資者股票投資管理暫行辦法,415,bao xian ji gou tou zi zhe gu piao tou zi guan li zan xing ban fa
现金管理暂行条例,現金管理暫行條例,413,xian jin guan li zan xing tiao li
产品瑕疵,產品瑕疵,412,chan pin xia ci
房地产税收制度,房地產稅收制度,412,fang di chan shui shou zhi du
法治中国,法治中國,412,fa zhi zhong guo
委托监护,委託監護,412,wei tuo jian hu
企业挂靠,企業掛靠,411,qi ye gua kao
药品召回管理办法,藥品召回管理辦法,411,yao pin zhao hui guan li ban fa
房地产典当,房地產典當,410,fang di chan dian dang
秦半两,秦半兩,410,qin ban liang
海事请求保全,海事請求保全,410,hai shi qing qiu bao quan
农村五保供养工作条例,農村五保供養工作條例,410,nong cun wu bao gong yang gong zuo tiao li
种植制度,種植制度,410,zhong zhi zhi du
陈华彬,陳華彬,409,chen hua bin
注册商标使用许可,註冊商標使用許可,409,zhu ce shang biao shi yong xu ke
营业秘密,營業祕密,409,ying ye mi mi
陈俊平,陳俊平,408,chen jun ping
盗伐林木罪,盜伐林木罪,408,dao fa lin mu zui
批判法学,批判法學,408,pi pan fa xue
公务员范围,公務員範圍,408,gong wu yuan fan wei
业主工程款支付担保,業主工程款支付擔保,408,ye zhu gong cheng kuan zhi fu dan bao
违法发放贷款罪,違法發放貸款罪,407,wei fa fa fang dai kuan zui
全国老龄委,全國老齡委,407,quan guo lao ling wei
矿业权有偿取得,礦業權有償取得,405,kuang ye quan you chang qu de
企业年度检验办法,企業年度檢驗辦法,404,qi ye nian du jian yan ban fa
撤销判决,撤銷判決,404,che xiao pan jue
综合计算工时制,綜合計算工時制,403,zong he ji suan gong shi zhi
德主刑辅,德主刑輔,403,de zhu xing fu
高效照明产品推广财政补贴资金管理暂行办法,高效照明產品推廣財政補貼資金管理暫行辦法,402,gao xiao zhao ming chan pin tui guang cai zheng bu tie zi jin guan li zan xing ban fa
专门法院,專門法院,402,zhuan men fa yuan
律师服务收费管理办法,律師服務收費管理辦法,402,lv shi fu wu shou fei guan li ban fa
互联网等信息网络传播视听节目管理办法,互聯網等信息網絡傳播視聽節目管理辦法,402,hu lian wang deng xin xi wang luo chuan bo shi ting jie mu guan li ban fa
法院地法,法院地法,401,fa yuan di fa
柯英,柯英,401,ke ying
税收管理权限,稅收管理權限,400,shui shou guan li quan xian
货款拖欠,貨款拖欠,400,huo kuan tuo qian
不得担任国家,不得擔任國家,400,bu de dan ren guo jia
华盛顿公约,華盛頓公約,399,hua sheng dun gong yue
学校卫生工作条例,學校衛生工作條例,399,xue xiao wei sheng gong zuo tiao li
被申请执行人,被申請執行人,398,bei shen qing zhi xing ren
责任保险合同,責任保險合同,398,ze ren bao xian he tong
公用电信设施罪,公用電信設施罪,398,gong yong dian xin she shi zui
违宪审查权,違憲審查權,398,wei xian shen cha quan
承兑票据,承兌票據,395,cheng dui piao ju
下岗职工基本生活保障制度,下崗職工基本生活保障制度,395,xia gang zhi gong ji ben sheng huo bao zhang zhi du
传播淫秽电子信息刑事案件具体应用法律,傳播淫穢電子信息刑事案件具體應用法律,395,chuan bo yin hui dian zi xin xi xing shi an jian ju ti ying yong fa lv
销售代理合同,銷售代理合同,394,xiao shou dai li he tong
设立自治机关,設立自治機關,392,she li zi zhi ji guan
技术进出口合同,技術進出口合同,392,ji shu jin chu kou he tong
专利权转让合同,專利權轉讓合同,392,zhuan li quan zhuan rang he tong
出版物经营许可证,出版物經營許可證,391,chu ban wu jing ying xu ke zheng
侵犯权利,侵犯權利,391,qin fan quan li
国家建筑材料工业局,國家建築材料工業局,391,guo jia jian zhu cai liao gong ye ju
诺成合同,諾成合同,391,nuo cheng he tong
房地产抵押权,房地產抵押權,391,fang di chan di ya quan
出版发行权,出版發行權,391,chu ban fa xing quan
执行根据,執行根據,390,zhi xing gen ju
仓库管理制度,倉庫管理制度,390,cang ku guan li zhi du
期指合约,期指合約,389,qi zhi he yue
房屋拆迁资格证书,房屋拆遷資格證書,388,fang wu chai qian zi ge zheng shu
执行终结,執行終結,388,zhi xing zhong jie
一般过失,一般過失,388,yi ban guo shi
苏泊尔并购案,蘇泊爾併購案,387,su po er bing gou an
司户参军,司戶參軍,386,si hu can jun
企业产权界定,企業產權界定,386,qi ye chan quan jie ding
宅基地证,宅基地證,386,zhai ji di zheng
盆景作品,盆景作品,386,pen jing zuo pin
浙江省专利,浙江省專利,386,zhe jiang sheng zhuan li
地表水环境质量标准,地表水環境質量標準,385,di biao shui huan jing zhi liang biao zhun
中国质量监督,中國質量監督,384,zhong guo zhi liang jian du
全国经济普查条例,全國經濟普查條例,384,quan guo jing ji pu cha tiao li
复议前置,複議前置,384,fu yi qian zhi
司法鉴定科学技术研究所,司法鑑定科學技術研究所,384,si fa jian ding ke xue ji shu yan jiu suo
民办非企业单位登记管理暂行条例,民辦非企業單位登記管理暫行條例,383,min ban fei qi ye dan wei deng ji guan li zan xing tiao li
国有农场税费改革,國有農場稅費改革,383,guo you nong chang shui fei gai ge
权利质押合同,權利質押合同,381,quan li zhi ya he tong
胁迫行为,脅迫行爲,381,xie po xing wei
协议一方,協議一方,381,xie yi yi fang
索赔时效,索賠時效,380,suo pei shi xiao
药品差比价规则,藥品差比價規則,380,yao pin cha bi jia gui ze
国家公诉人,國家公訴人,380,guo jia gong su ren
知情不举,知情不舉,379,zhi qing bu ju
电信服务规范,電信服務規範,379,dian xin fu wu gui fan
城镇廉租住房管理办法,城鎮廉租住房管理辦法,378,cheng zhen lian zu zhu fang guan li ban fa
等价有偿原则,等價有償原則,377,deng jia you chang yuan ze
国家危险废物名录,國家危險廢物名錄,376,guo jia wei xian fei wu ming lu
杨兆全,楊兆全,375,yang zhao quan
行贿黑名单,行賄黑名單,375,xing hui hei ming dan
资产负债表日后非调整事项,資產負債表日後非調整事項,375,zi chan fu zhai biao ri hou fei tiao zheng shi xiang
