simp_word,trad_word,freq,pinyin
恙虫病,恙蟲病,137,yang chong bing
淋球菌,淋球菌,136,lin qiu jun
心包填塞,心包填塞,136,xin bao tian sai
急腹症,急腹症,136,ji fu zheng
京门,京門,136,jing men
球茎,球莖,136,qiu jing
胰腺肿瘤,胰腺腫瘤,136,yi xian zhong liu
肝阳上亢,肝陽上亢,136,gan yang shang kang
关节囊,關節囊,136,guan jie nang
病因学,病因學,136,bing yin xue
三焦,三焦,136,san jiao
颈静脉,頸靜脈,136,jing jing mai
右心房,右心房,136,you xin fang
纵隔,縱隔,135,zong ge
条口,條口,135,tiao kou
活络油,活絡油,135,huo luo you
放射性药品,放射性藥品,135,fang she xing yao pin
男性生殖系统,男性生殖系統,135,nan xing sheng zhi xi tong
消化道传染病,消化道傳染病,135,xiao hua dao chuan ran bing
趾骨,趾骨,135,zhi gu
麦粉,麥粉,135,mai fen
百会,百會,135,bai hui
眉弓,眉弓,135,mei gong
菊苣,菊苣,135,ju ju
羌活,羌活,135,qiang huo
蚕豆病,蠶豆病,134,can dou bing
慢性胆囊炎,慢性膽囊炎,134,man xing dan nang yan
绿萍,綠萍,134,lv ping
染色体畸变,染色體畸變,134,ran se ti ji bian
大蒜素,大蒜素,134,da suan su
硫化氢中毒,硫化氫中毒,134,liu hua qing zhong du
刺创,刺創,134,ci chuang
梅毒螺旋体,梅毒螺旋體,134,mei du luo xuan ti
清开灵,清開靈,134,qing kai ling
劳动卫生,勞動衛生,134,lao dong wei sheng
肝肾阴虚,肝腎陰虛,134,gan shen yin xu
免疫原性,免疫原性,134,mian yi yuan xing
髂骨,髂骨,133,qia gu
神门,神門,133,shen men
根毛,根毛,133,gen mao
支气管痉挛,支氣管痙攣,133,zhi qi guan jing luan
疫源地,疫源地,133,yi yuan di
左心房,左心房,133,zuo xin fang
低钾血症,低鉀血癥,133,di jia xue zheng
底栖动物,底棲動物,133,di qi dong wu
乳房肿块,乳房腫塊,133,ru fang zhong kuai
胸腺,胸腺,133,xiong xian
八十一难,八十一難,133,ba shi yi nan
腺癌,腺癌,132,xian ai
杨永强,楊永強,132,yang yong qiang
金匮要略,金匱要略,132,jin kui yao lve
股静脉,股靜脈,132,gu jing mai
滤过,濾過,132,lv guo
那可丁,那可丁,132,na ke ding
生殖器疱疹,生殖器皰疹,132,sheng zhi qi pao zhen
温经,溫經,132,wen jing
腹股沟疝,腹股溝疝,132,fu gu gou shan
冠状动脉粥样硬化性心脏病,冠狀動脈粥樣硬化性心臟病,132,guan zhuang dong mai zhou yang ying hua xing xin zang bing
毛球,毛球,132,mao qiu
慢性结肠炎,慢性結腸炎,132,man xing jie chang yan
肾盂肾炎,腎盂腎炎,131,shen yu shen yan
抬肩,抬肩,131,tai jian
风疹病毒,風疹病毒,131,feng zhen bing du
乌梢蛇,烏梢蛇,131,wu shao she
乙肝两对半,乙肝兩對半,131,yi gan liang dui ban
藿香正气丸,藿香正氣丸,131,huo xiang zheng qi wan
瘘管,瘻管,131,lou guan
鼻中隔偏曲,鼻中隔偏曲,131,bi zhong ge pian qu
卫生法律法规,衛生法律法規,131,wei sheng fa lv fa gui
紫草,紫草,131,zi cao
利尿药,利尿藥,131,li niao yao
药品质量标准,藥品質量標準,131,yao pin zhi liang biao zhun
表面抗原,表面抗原,130,biao mian kang yuan
性染色体,性染色體,130,xing ran se ti
柯萨奇病毒,柯薩奇病毒,130,ke sa qi bing du
病毒基因组,病毒基因組,130,bing du ji yin zu
块根,塊根,130,kuai gen
高氟水,高氟水,130,gao fu shui
早老性痴呆,早老性癡呆,130,zao lao xing chi dai
领域性,領域性,130,ling yu xing
三七粉,三七粉,130,san qi fen
凶暴,兇暴,130,xiong bao
卫生法规,衛生法規,130,wei sheng fa gui
玻璃体混浊,玻璃體混濁,130,bo li ti hun zhuo
鸡内金,雞內金,130,ji na jin
光气,光氣,130,guang qi
丘脑,丘腦,130,qiu nao
原位癌,原位癌,130,yuan wei ai
最后诊断,最後診斷,130,zui hou zhen duan
双黄连口服液,雙黃連口服液,130,shuang huang lian kou fu ye
过敏性结膜炎,過敏性結膜炎,129,guo min xing jie mo yan
脂蛋白,脂蛋白,129,zhi dan bai
非甾体抗炎药,非甾體抗炎藥,129,fei zai ti kang yan yao
去甲肾上腺素,去甲腎上腺素,129,qu jia shen shang xian su
根管治疗,根管治療,129,gen guan zhi liao
人工晶体植入术,人工晶體植入術,129,ren gong jing ti zhi ru shu
端粒,端粒,129,duan li
益气健脾,益氣健脾,129,yi qi jian pi
牙列不齐,牙列不齊,129,ya lie bu qi
扁桃腺,扁桃腺,129,bian tao xian
驱风,驅風,129,qu feng
寒症,寒症,129,han zheng
针叶树,針葉樹,128,zhen ye shu
川乌,川烏,128,chuan wu
空肠,空腸,128,kong chang
心电监测,心電監測,128,xin dian jian ce
体癣,體癬,128,ti xuan
太冲,太沖,128,tai chong
快克,快克,128,kuai ke
静脉推注,靜脈推注,128,jing mai tui zhu
特级护理,特級護理,128,te ji hu li
骨化,骨化,128,gu hua
口角炎,口角炎,127,kou jue yan
性医学,性醫學,127,xing yi xue
假性性早熟,假性性早熟,127,jia xing xing zao shu
天冬,天冬,127,tian dong
转基因动物,轉基因動物,127,zhuan ji yin dong wu
四诊,四診,127,si zhen
抗原性,抗原性,127,kang yuan xing
系谱,系譜,127,xi pu
印堂,印堂,127,yin tang
副交感神经,副交感神經,127,fu jiao gan shen jing
凉血止血,涼血止血,127,liang xue zhi xue
寄生性,寄生性,127,ji sheng xing
气垫床,氣墊牀,126,qi dian chuang
手足癣,手足癬,126,shou zu xuan
阿莫西林克拉维酸钾,阿莫西林克拉維酸鉀,126,a mo xi lin ke la wei suan jia
肉芽肿,肉芽腫,126,rou ya zhong
预防接种工作规范,預防接種工作規範,126,yu fang jie zhong gong zuo gui fan
百服宁,百服寧,126,bai fu ning
感受器,感受器,126,gan shou qi
断乳,斷乳,126,duan ru
贴剂,貼劑,126,tie ji
长角,長角,126,zhang jiao
无菌性炎症,無菌性炎症,126,wu jun xing yan zheng
医学遗传学,醫學遺傳學,126,yi xue yi chuan xue
咀嚼片,咀嚼片,126,ju jue pian
妇产科学,婦產科學,126,fu chan ke xue
油剂,油劑,125,you ji
种皮,種皮,125,zhong pi
苯中毒,苯中毒,125,ben zhong du
脊椎炎,脊椎炎,125,ji zhui yan
己内酰胺,己內酰胺,125,ji nei xian an
慢性白血病,慢性白血病,125,man xing bai xue bing
巴豆,巴豆,125,ba dou
雌二醇,雌二醇,125,ci er chun
蜂房,蜂房,125,feng fang
潜血,潛血,125,qian xue
牛蒡子,牛蒡子,125,niu bang zi
疖肿,癤腫,125,jie zhong
血胸,血胸,125,xue xiong
浙贝母,浙貝母,125,zhe bei mu
人工血管,人工血管,125,ren gong xue guan
磷酸二氢钾,磷酸二氫鉀,125,lin suan er qing jia
牙髓炎,牙髓炎,124,ya sui yan
甘露醇,甘露醇,124,gan lu chun
灰质,灰質,124,hui zhi
全瓷牙,全瓷牙,124,quan ci ya
解毒作用,解毒作用,124,jie du zuo yong
耳尖,耳尖,124,er jian
上廉,上廉,124,shang lian
维管束,維管束,124,wei guan shu
鳞状细胞癌,鱗狀細胞癌,124,lin zhuang xi bao ai
足跟痛,足跟痛,124,zu gen tong
连花清瘟胶囊,連花清瘟膠囊,124,lian hua qing wen jiao nang
内皮细胞,內皮細胞,124,nei pi xi bao
甘草片,甘草片,124,gan cao pian
急性结膜炎,急性結膜炎,124,ji xing jie mo yan
冻疮膏,凍瘡膏,124,dong chuang gao
血药浓度,血藥濃度,124,xue yao nong du
神经官能症,神經官能症,124,shen jing guan neng zheng
小腿骨,小腿骨,123,xiao tui gu
人类遗传学,人類遺傳學,123,ren lei yi chuan xue
头孢菌素类,頭孢菌素類,123,tou bao jun su lei
血管炎,血管炎,123,xue guan yan
龚仁心,龔仁心,123,gong ren xin
传染期,傳染期,123,chuan ran qi
定喘,定喘,123,ding chuan
纤维性,纖維性,123,xian wei xing
甜茶,甜茶,123,tian cha
穿刺针,穿刺針,123,chuan ci zhen
沸石,沸石,123,fei shi
颈内静脉,頸內靜脈,123,jing nei jing mai
医院内感染,醫院內感染,123,yi yuan nei gan ran
何志平,何志平,123,he zhi ping
循环障碍,循環障礙,123,xun huan zhang ai
输液泵,輸液泵,122,shu ye beng
银翘散,銀翹散,122,yin qiao san
陆道培,陸道培,122,lu dao pei
芳香植物,芳香植物,122,fang xiang zhi wu
慢性鼻窦炎,慢性鼻竇炎,122,man xing bi dou yan
高密度脂蛋白胆固醇,高密度脂蛋白膽固醇,122,gao mi du zhi dan bai dan gu chun
谷胱甘肽,谷胱甘肽,122,gu guang gan tai
激酶,激酶,122,ji mei
甲床,甲牀,122,jia chuang
乙肝免疫球蛋白,乙肝免疫球蛋白,122,yi gan mian yi qiu dan bai
钩端螺旋体病,鉤端螺旋體病,122,gou duan luo xuan ti bing
血小板减少性紫癜,血小板減少性紫癜,122,xue xiao ban jian shao xing zi dian
地高辛,地高辛,122,di gao xin
颅内压,顱內壓,122,lu nei ya
他达拉非,他達拉非,122,ta da la fei
活疫苗,活疫苗,122,huo yi miao
应力性骨折,應力性骨折,121,ying li xing gu zhe
炙甘草,炙甘草,121,zhi gan cao
达喜,達喜,121,da xi
干性皮肤,乾性皮膚,121,gan xing pi fu
慢性胰腺炎,慢性胰腺炎,121,man xing yi xian yan
牡丹皮,牡丹皮,121,mu dan pi
滋阴清热,滋陰清熱,121,zi yin qing re
车前草,車前草,121,che qian cao
霉菌感染,黴菌感染,121,mei jun gan ran
广东凉茶,廣東涼茶,121,guang dong liang cha
彩色多普勒超声,彩色多普勒超聲,121,cai se duo pu lei chao sheng
缢死,縊死,121,yi si
滴虫,滴蟲,121,di chong
附睾炎,附睾炎,120,fu gao yan
琼脂,瓊脂,120,qiong zhi
硫酸亚铁,硫酸亞鐵,120,liu suan ya tie
急性肺水肿,急性肺水腫,120,ji xing fei shui zhong
间苗,間苗,120,jian miao
弧菌,弧菌,120,hu jun
唾液检测,唾液檢測,120,tuo ye jian ce
奥美拉唑,奧美拉唑,120,ao mei la zuo
三硝基甲苯,三硝基甲苯,120,san xiao ji jia ben
头孢拉定,頭孢拉定,120,tou bao la ding
经期延长,經期延長,120,jing qi yan chang
菌血症,菌血症,120,jun xue zheng
焦痂,焦痂,120,jiao jia
肺鼠疫,肺鼠疫,120,fei shu yi
颈部损伤,頸部損傷,119,jing bu sun shang
人造血管,人造血管,119,ren zao xue guan
自发性气胸,自發性氣胸,119,zi fa xing qi xiong
陈赛娟,陳賽娟,119,chen sai juan
蛛网膜,蛛網膜,119,zhu wang mo
胰岛素泵,胰島素泵,119,yi dao su beng
女贞子,女貞子,119,nv zhen zi
骨骼系统,骨骼系統,119,gu ge xi tong
支原体感染,支原體感染,119,zhi yuan ti gan ran
被膜,被膜,119,bei mo
栓子,栓子,119,shuan zi
三叉神经,三叉神經,119,san cha shen jing
渗湿,滲溼,119,shen shi
舌红,舌紅,119,she hong
结核性,結核性,119,jie he xing
药疹,藥疹,118,yao zhen
生石膏,生石膏,118,sheng shi gao
肠系膜,腸繫膜,118,chang xi mo
九卷,九卷,118,jiu juan
少海,少海,118,shao hai
焦度,焦度,118,jiao du
青黛,青黛,118,qing dai
细支气管,細支氣管,118,xi zhi qi guan
乳房下垂,乳房下垂,117,ru fang xia chui
针灸学,鍼灸學,117,zhen jiu xue
硫酸锌,硫酸鋅,117,liu suan xin
昼夜节律,晝夜節律,117,zhou ye jie lv
淫羊藿,淫羊藿,117,yin yang huo
茵陈,茵陳,117,yin chen
总目,總目,117,zong mu
枳壳,枳殼,117,zhi ke
刺五加,刺五加,117,ci wu jia
消炎痛,消炎痛,117,xiao yan tong
基底动脉,基底動脈,117,ji di dong mai
尿素氮,尿素氮,117,niao su dan
髋关节脱位,髖關節脫位,117,kuan guan jie tuo wei
酒精性脂肪肝,酒精性脂肪肝,117,jiu jing xing zhi fang gan
硅藻土,硅藻土,117,gui zao tu
任脉,任脈,117,ren mai
主动脉弓,主動脈弓,116,zhu dong mai gong
藕节,藕節,116,ou jie
股骨头无菌性坏死,股骨頭無菌性壞死,116,gu gu tou wu jun xing huai si
二氯甲烷,二氯甲烷,116,er lv jia wan
基础代谢率,基礎代謝率,116,ji chu dai xie lv
小儿感冒,小兒感冒,116,xiao er gan mao
四白,四白,116,si bai
心身疾病,心身疾病,116,xin shen ji bing
表皮生长因子,表皮生長因子,116,biao pi sheng zhang yin zi
螃蟹甲,螃蟹甲,116,pang xie jia
急性鼻炎,急性鼻炎,116,ji xing bi yan
鼻干,鼻幹,116,bi gan
淋巴液,淋巴液,116,lin ba ye
隐睾,隱睾,116,yin gao
外痔,外痔,115,wai zhi
驱虫剂,驅蟲劑,115,qu chong ji
克山病,克山病,115,ke shan bing
沙门氏菌感染,沙門氏菌感染,115,sha men shi jun gan ran
胆囊息肉,膽囊息肉,115,dan nang xi rou
手术显微镜,手術顯微鏡,115,shou shu xian wei jing
绦虫,絛蟲,115,tao chong
中性粒细胞,中性粒細胞,115,zhong xing li xi bao
神经调节,神經調節,115,shen jing tiao jie
异丙酚,異丙酚,115,yi bing fen
知心爱人,知心愛人,115,zhi xin ai ren
抗力,抗力,115,kang li
皮下血肿,皮下血腫,115,pi xia xue zhong
雄蕊,雄蕊,115,xiong rui
三氧化二砷,三氧化二砷,114,san yang hua er shen
海洋药物,海洋藥物,114,hai yang yao wu
股骨干骨折,股骨幹骨折,114,gu gu gan gu zhe
胸骨骨折,胸骨骨折,114,xiong gu gu zhe
邓铁涛,鄧鐵濤,114,deng tie tao
斑疹,斑疹,114,ban zhen
干燥综合征,乾燥綜合徵,114,gan zao zong he zheng
异位妊娠,異位妊娠,114,yi wei ren shen
李辰,李辰,114,li chen
横桥,橫橋,113,heng qiao
生物因素,生物因素,113,sheng wu yin su
肠毒素,腸毒素,113,chang du su
雾化器,霧化器,113,wu hua qi
药物代谢,藥物代謝,113,yao wu dai xie
升麻,升麻,113,sheng ma
包皮环切术,包皮環切術,113,bao pi huan qie shu
药物依赖性,藥物依賴性,113,yao wu yi lai xing
网球肘,網球肘,113,wang qiu zhou
益气聪明丸,益氣聰明丸,113,yi qi cong ming wan
骨胶原,骨膠原,113,gu jiao yuan
显微技术,顯微技術,113,xian wei ji shu
演替,演替,113,yan ti
基因转移,基因轉移,113,ji yin zhuan yi
乙酰胆碱,乙酰膽鹼,112,yi xian dan jian
大官人,大官人,112,da guan ren
口服补液盐,口服補液鹽,112,kou fu bu ye yan
氧自由基,氧自由基,112,yang zi you ji
白药,白藥,112,bai yao
羊膜,羊膜,112,yang mo
乐力,樂力,112,le li
甲巯咪唑,甲巰咪唑,112,jia qiu mi zuo
弛缓,弛緩,112,chi huan
太乙,太乙,112,tai yi
钩藤,鉤藤,112,gou teng
碘酸钾,碘酸鉀,112,dian suan jia
膀胱镜,膀胱鏡,112,pang guang jing
效价,效價,112,xiao jia
人造器官,人造器官,112,ren zao qi guan
肾萎缩,腎萎縮,111,shen wei suo
硝基苯,硝基苯,111,xiao ji ben
季相,季相,111,ji xiang
血液灌流,血液灌流,111,xue ye guan liu
记忆减退,記憶減退,111,ji yi jian tui
肾脏损伤,腎臟損傷,111,shen zang sun shang
组织液,組織液,111,zu zhi ye
皱缩,皺縮,111,zhou suo
平扫,平掃,111,ping sao
胸水,胸水,111,xiong shui
多发性硬化,多發性硬化,111,duo fa xing ying hua
颅腔,顱腔,111,lu qiang
登革出血热,登革出血熱,111,deng ge chu xue re
糖尿病酮症酸中毒,糖尿病酮症酸中毒,111,tang niao bing tong zheng suan zhong du
蛇胆,蛇膽,111,she dan
二次结构,二次結構,111,er ci jie gou
孕囊,孕囊,110,yun nang
蒺藜,蒺藜,110,ji li
出牙,出牙,110,chu ya
混响,混響,110,hun xiang
处方管理办法,處方管理辦法,110,chu fang guan li ban fa
血清抗体,血清抗體,110,xue qing kang ti
液体制剂,液體制劑,110,ye ti zhi ji
石菖蒲,石菖蒲,110,shi chang pu
软腭,軟齶,110,ruan e
巨眼,巨眼,110,ju yan
库蚊,庫蚊,110,ku wen
风寒咳嗽,風寒咳嗽,110,feng han ke sou
皂苷,皁苷,110,zao gan
缺如,缺如,110,que ru
撕脱伤,撕脫傷,110,si tuo shang
有效剂量,有效劑量,110,you xiao ji liang
绿原酸,綠原酸,110,lv yuan suan
幼年期,幼年期,110,you nian qi
肌酸激酶,肌酸激酶,110,ji suan ji mei
紫外灯,紫外燈,110,zi wai deng
溶菌酶,溶菌酶,110,rong jun mei
阴蒂,陰蒂,110,yin di
金霉素,金黴素,110,jin mei su
成纤维细胞,成纖維細胞,109,cheng xian wei xi bao
水凝胶,水凝膠,109,shui ning jiao
玉液,玉液,109,yu ye
橙皮,橙皮,109,cheng pi
乳杆菌,乳桿菌,109,ru gan jun
轮状病毒疫苗,輪狀病毒疫苗,109,lun zhuang bing du yi miao
吉非替尼,吉非替尼,109,ji fei ti ni
上腔静脉,上腔靜脈,109,shang qiang jing mai
复色,複色,109,fu se
配伍禁忌,配伍禁忌,109,pei wu jin ji
桡动脉,橈動脈,109,rao dong mai
温经散寒,溫經散寒,109,wen jing san han
阴道镜检查,陰道鏡檢查,109,yin dao jing jian cha
神经炎,神經炎,109,shen jing yan
骨髓抑制,骨髓抑制,109,gu sui yi zhi
酒精性肝硬化,酒精性肝硬化,109,jiu jing xing gan ying hua
药物相互作用,藥物相互作用,109,yao wu xiang hu zuo yong
声带息肉,聲帶息肉,108,sheng dai xi rou
关元,關元,108,guan yuan
尿道结石,尿道結石,108,niao dao jie shi
神阙穴,神闕穴,108,shen que xue
注意增强,注意增強,108,zhu yi zeng qiang
金线莲,金線蓮,108,jin xian lian
冠状动脉痉挛,冠狀動脈痙攣,108,guan zhuang dong mai jing luan
飞沫传染,飛沫傳染,108,fei mo chuan ran
望诊,望診,108,wang zhen
松节油,松節油,108,song jie you
苯海拉明,苯海拉明,108,ben hai la ming
丘疹性荨麻疹,丘疹性蕁麻疹,108,qiu zhen xing xun ma zhen
正态分布,正態分佈,107,zheng tai fen bu
皮肤粘膜,皮膚粘膜,107,pi fu zhan mo
主管药师,主管藥師,107,zhu guan yao shi
鼻病,鼻病,107,bi bing
苁蓉,蓯蓉,107,cong rong
胃蛋白酶,胃蛋白酶,107,wei dan bai mei
巴氏消毒,巴氏消毒,107,ba shi xiao du
医士,醫士,107,yi shi
稀释液,稀釋液,107,xi shi ye
危象,危象,107,wei xiang
穿心莲,穿心蓮,106,chuan xin lian
五倍子,五倍子,106,wu bei zi
胆汁酸,膽汁酸,106,dan zhi suan
骨结核,骨結核,106,gu jie he
血管性头痛,血管性頭痛,106,xue guan xing tou tong
上海生物制品研究所,上海生物製品研究所,106,shang hai sheng wu zhi pin yan jiu suo
淋巴腺,淋巴腺,106,lin ba xian
大动脉转位,大動脈轉位,106,da dong mai zhuan wei
肠息肉,腸息肉,106,chang xi rou
中医基础理论,中醫基礎理論,106,zhong yi ji chu li lun
椎间孔,椎間孔,106,chui jian kong
上睑,上瞼,106,shang jian
暗点,暗點,106,an dian
清热通淋胶囊,清熱通淋膠囊,106,qing re tong lin jiao nang
主动脉瘤,主動脈瘤,105,zhu dong mai liu
按蚊,按蚊,105,an wen
中柱,中柱,105,zhong zhu
疮疡,瘡瘍,105,chuang yang
祛斑霜,祛斑霜,105,qu ban shuang
肺炎球菌疫苗,肺炎球菌疫苗,105,fei yan qiu jun yi miao
声嘶,聲嘶,105,sheng si
美容术,美容術,105,mei rong shu
易感者,易感者,105,yi gan zhe
槲皮素,槲皮素,105,hu pi su
八风,八風,105,ba feng
指掌,指掌,105,zhi zhang
雾化吸入,霧化吸入,105,wu hua xi ru
手足心热,手足心熱,105,shou zu xin re
心包积液,心包積液,105,xin bao ji ye
急性咽炎,急性咽炎,105,ji xing yan yan
自杀企图,自殺企圖,104,zi sha qi tu
花粉症,花粉症,104,hua fen zheng
胃康灵胶囊,胃康靈膠囊,104,wei kang ling jiao nang
水中毒,水中毒,104,shui zhong du
实验室生物安全,實驗室生物安全,104,shi yan shi sheng wu an quan
肝豆状核变性,肝豆狀核變性,104,gan dou zhuang he bian xing
食管炎,食管炎,104,shi guan yan
钛板,鈦板,104,tai ban
六神丸,六神丸,104,liu shen wan
菌体,菌體,104,jun ti
细胞器,細胞器,104,xi bao qi
天南星,天南星,104,tian nan xing
半乳糖,半乳糖,104,ban ru tang
睾丸素,睾丸素,104,gao wan su
股癣,股癬,104,gu xuan
失语症,失語症,104,shi yu zheng
葡萄糖注射液,葡萄糖注射液,104,pu tao tang zhu she ye
不寐,不寐,104,bu mei
螺旋体,螺旋體,104,luo xuan ti
骨片,骨片,104,gu pian
分压,分壓,104,fen ya
肾阳不足,腎陽不足,104,shen yang bu zu
颅骨缺损,顱骨缺損,103,lu gu que sun
子宫穿孔,子宮穿孔,103,zi gong chuan kong
玉屏风散,玉屏風散,103,yu ping feng san
弱酸,弱酸,103,ruo suan
谷维素,谷維素,103,gu wei su
健脾化湿,健脾化溼,103,jian pi hua shi
痛风石,痛風石,103,tong feng shi
聚糖,聚糖,103,ju tang
离心泵,離心泵,103,li xin beng
皇甫谧,皇甫謐,103,huang fu mi
急性肝衰竭,急性肝衰竭,103,ji xing gan shuai jie
脑膜脑炎,腦膜腦炎,103,nao mo nao yan
疑病症,疑病症,103,yi bing zheng
筋膜炎,筋膜炎,103,jin mo yan
海水浴,海水浴,103,hai shui yu
总辐射,總輻射,103,zong fu she
甲基化,甲基化,103,jia ji hua
血管紧张素,血管緊張素,103,xue guan jin zhang su
固定器,固定器,103,gu ding qi
百白破,百白破,103,bai bai po
温中散寒,溫中散寒,103,wen zhong san han
面肌痉挛,面肌痙攣,103,mian ji jing luan
珍珠母,珍珠母,103,zhen zhu mu
血管吻合,血管吻合,103,xue guan wen he
手术疗法,手術療法,103,shou shu liao fa
神经功能障碍,神經功能障礙,102,shen jing gong neng zhang ai
背肌,背肌,102,bei ji
白细胞计数,白細胞計數,102,bai xi bao ji shu
氢氧化铝,氫氧化鋁,102,qing yang hua lv
双氢青蒿素,雙氫青蒿素,102,shuang qing qing hao su
胆总管结石,膽總管結石,102,dan zong guan jie shi
自体移植,自體移植,102,zi ti yi zhi
肠易激综合征,腸易激綜合徵,102,chang yi ji zong he zheng
颈动脉狭窄,頸動脈狹窄,102,jing dong mai xia zhai
芦丁,蘆丁,102,lu ding
感器,感器,102,gan qi
降气,降氣,102,jiang qi
肠粘连,腸粘連,102,chang zhan lian
细菌性肺炎,細菌性肺炎,102,xi jun xing fei yan
秋水仙碱,秋水仙鹼,102,qiu shui xian jian
胃排空,胃排空,102,wei pai kong
急性肝功能衰竭,急性肝功能衰竭,102,ji xing gan gong neng shuai jie
生物转化,生物轉化,102,sheng wu zhuan hua
甲状腺炎,甲狀腺炎,102,jia zhuang xian yan
镇咳药,鎮咳藥,102,zhen ke yao
透析液,透析液,102,tou xi ye
单交,單交,102,dan jiao
猪苓,豬苓,102,zhu ling
白虎汤,白虎湯,102,bai hu tang
庄辉,莊輝,102,zhuang hui
斯瓦尔巴群岛,斯瓦爾巴羣島,101,si wa er ba qun dao
丙种球蛋白,丙種球蛋白,101,bing zhong qiu dan bai
大椎,大椎,101,da chui
抢救车,搶救車,101,qiang jiu che
食盐水,食鹽水,101,shi yan shui
关节腔,關節腔,101,guan jie qiang
乳膏,乳膏,101,ru gao
腕骨,腕骨,101,wan gu
拮抗,拮抗,101,jie kang
锁阳,鎖陽,101,suo yang
鼻根,鼻根,101,bi gen
车前子,車前子,101,che qian zi
胶原纤维,膠原纖維,101,jiao yuan xian wei
灌流,灌流,101,guan liu
疤痕增生,疤痕增生,101,ba hen zeng sheng
滤泡,濾泡,101,lv pao
超声心动图,超聲心動圖,101,chao sheng xin dong tu
股骨颈,股骨頸,100,gu gu jing
番泻叶,番瀉葉,100,fan xie ye
羚羊感冒胶囊,羚羊感冒膠囊,100,ling yang gan mao jiao nang
含氯消毒剂,含氯消毒劑,100,han lv xiao du ji
过氧乙酸,過氧乙酸,100,guo yang yi suan
催乳素,催乳素,100,cui ru su
膀胱肿瘤,膀胱腫瘤,100,pang guang zhong liu
中毒性脑病,中毒性腦病,100,zhong du xing nao bing
蚁力神,蟻力神,100,yi li shen
肋软骨,肋軟骨,100,le ruan gu
利福平,利福平,100,li fu ping
葡萄膜炎,葡萄膜炎,100,pu tao mo yan
马海德,馬海德,100,ma hai de
尿道狭窄,尿道狹窄,100,niao dao xia zhai
子叶,子葉,100,zi ye
溶胶,溶膠,100,rong jiao
肾绞痛,腎絞痛,100,shen jiao tong
退热贴,退熱貼,100,tui re tie
安乃近,安乃近,100,an nai jin
腹部损伤,腹部損傷,100,fu bu sun shang
肾囊肿,腎囊腫,99,shen nang zhong
气海,氣海,99,qi hai
风湿骨痛,風溼骨痛,99,feng shi gu tong
换药室,換藥室,99,huan yao shi
先天性脑积水,先天性腦積水,99,xian tian xing nao ji shui
一枝黄花,一枝黃花,99,yi zhi huang hua
紧张性,緊張性,99,jin zhang xing
血型系统,血型系統,99,xue xing xi tong
减压病,減壓病,99,jian ya bing
胸部损伤,胸部損傷,99,xiong bu sun shang
核型,核型,99,he xing
卡那霉素,卡那黴素,99,ka na mei su
假眼,假眼,99,jia yan
罹患率,罹患率,99,li huan lv
杰士邦,傑士邦,99,jie shi bang
头孢曲松钠,頭孢曲松鈉,99,tou bao qu song na
卫生事业管理,衛生事業管理,99,wei sheng shi ye guan li
氨茶碱,氨茶鹼,99,an cha jian
肉豆蔻,肉豆蔻,99,rou dou kou
滑膜肉瘤,滑膜肉瘤,99,hua mo rou liu
硫酸钠,硫酸鈉,99,liu suan na
炎立消胶囊,炎立消膠囊,99,yan li xiao jiao nang
细菌学,細菌學,99,xi jun xue
血液稀释,血液稀釋,99,xue ye xi shi
关元穴,關元穴,99,guan yuan xue
共济失调,共濟失調,99,gong ji shi tiao
条件致病菌,條件致病菌,98,tiao jian zhi bing jun
二氯乙烷中毒,二氯乙烷中毒,98,er lv yi wan zhong du
冬瓜皮,冬瓜皮,98,dong gua pi
上皮组织,上皮組織,98,shang pi zu zhi
收缩期,收縮期,98,shou suo qi
收率,收率,98,shou lv
虫草素,蟲草素,98,chong cao su
胫腓骨骨折,脛腓骨骨折,98,jing fei gu gu zhe
可立克,可立克,98,ke li ke
弹性纤维,彈性纖維,98,tan xing xian wei
体位性低血压,體位性低血壓,98,ti wei xing di xue ya
风池,風池,98,feng chi
品行障碍,品行障礙,97,pin xing zhang ai
氢氯噻嗪,氫氯噻嗪,97,qing lv sai qin
李国章,李國章,97,li guo zhang
小儿七星茶,小兒七星茶,97,xiao er qi xing cha
结肠镜检查,結腸鏡檢查,97,jie chang jing jian cha
多能性,多能性,97,duo neng xing
血球,血球,97,xue qiu
脑血管造影,腦血管造影,97,nao xue guan zao ying
全蝎,全蠍,97,quan xie
慢性酒精中毒,慢性酒精中毒,97,man xing jiu jing zhong du
碳酸锂,碳酸鋰,97,tan suan li
急性肾衰,急性腎衰,97,ji xing shen shuai
克林霉素磷酸酯注射液,克林黴素磷酸酯注射液,97,ke lin mei su lin suan zhi zhu she ye
输卵管炎,輸卵管炎,97,shu luan guan yan
冲门,衝門,96,chong men
假阴性,假陰性,96,jia yin xing
咬指甲,咬指甲,96,yao zhi jia
劈裂,劈裂,96,pi lie
血气分析,血氣分析,96,xue qi fen xi
胸带,胸帶,96,xiong dai
陈旧性骨折,陳舊性骨折,96,chen jiu xing gu zhe
气管镜,氣管鏡,96,qi guan jing
膀胱破裂,膀胱破裂,96,pang guang po lie
甲基咪唑,甲基咪唑,96,jia ji mi zuo
吴茱萸,吳茱萸,96,wu zhu yu
止血钳,止血鉗,95,zhi xue qian
千金要方,千金要方,95,qian jin yao fang
无脑儿,無腦兒,95,wu nao er
