simp_word,trad_word,freq,pinyin
立足之地,立足之地,1030,li zu zhi di
凶多吉少,凶多吉少,1030,xiong duo ji shao
一文不值,一文不值,1030,yi wen bu zhi
逐字逐句,逐字逐句,1029,zhu zi zhu ju
万象更新,萬象更新,1028,wan xiang geng xin
费尽心机,費盡心機,1028,fei jin xin ji
铩羽而归,鎩羽而歸,1027,sha yu er gui
不足为怪,不足爲怪,1027,bu zu wei guai
从中渔利,從中漁利,1027,cong zhong yu li
微言大义,微言大義,1025,wei yan da yi
眉飞色舞,眉飛色舞,1025,mei fei se wu
做贼心虚,做賊心虛,1023,zuo zei xin xu
连绵不断,連綿不斷,1023,lian mian bu duan
匹夫有责,匹夫有責,1022,pi fu you ze
重于泰山,重於泰山,1022,zhong yu tai shan
视死如归,視死如歸,1022,shi si ru gui
不怀好意,不懷好意,1021,bu huai hao yi
入木三分,入木三分,1019,ru mu san fen
忘乎所以,忘乎所以,1019,wang hu suo yi
众人拾柴火焰高,衆人拾柴火焰高,1019,zhong ren shi chai huo yan gao
扫地出门,掃地出門,1017,sao di chu men
一而再再而三,一而再再而三,1016,yi er zai zai er san
老调重弹,老調重彈,1015,lao diao zhong dan
授业解惑,授業解惑,1014,shou ye jie huo
一股脑儿,一股腦兒,1014,yi gu nao er
多事之秋,多事之秋,1013,duo shi zhi qiu
短小精悍,短小精悍,1013,duan xiao jing han
碌碌无为,碌碌無爲,1013,lu lu wu wei
痴人说梦,癡人說夢,1012,chi ren shuo meng
擅离职守,擅離職守,1012,shan li zhi shou
无关痛痒,無關痛癢,1012,wu guan tong yang
劫后余生,劫後餘生,1012,jie hou yu sheng
抑扬顿挫,抑揚頓挫,1011,yi yang dun cuo
不可限量,不可限量,1010,bu ke xian liang
掌上明珠,掌上明珠,1010,zhang shang ming zhu
大处着眼,大處着眼,1009,da chu zhuo yan
岿然不动,巋然不動,1009,kui ran bu dong
水漫金山,水漫金山,1009,shui man jin shan
牵肠挂肚,牽腸掛肚,1008,qian chang gua du
登峰造极,登峯造極,1007,deng feng zao ji
度日如年,度日如年,1006,du ri ru nian
浩如烟海,浩如煙海,1005,hao ru yan hai
大公无私,大公無私,1005,da gong wu si
别有洞天,別有洞天,1004,bie you dong tian
变化多端,變化多端,1003,bian hua duo duan
霸王别姬,霸王別姬,1002,ba wang bie ji
字正腔圆,字正腔圓,1001,zi zheng qiang yuan
天旋地转,天旋地轉,1000,tian xuan di zhuan
后事之师,後事之師,999,hou shi zhi shi
防患未然,防患未然,998,fang huan wei ran
九死一生,九死一生,998,jiu si yi sheng
惊世骇俗,驚世駭俗,998,jing shi hai su
放下包袱,放下包袱,997,fang xia bao fu
药到病除,藥到病除,997,yao dao bing chu
曲径通幽,曲徑通幽,996,qu jing tong you
一波未平一波又起,一波未平一波又起,996,yi bo wei ping yi bo you qi
半路出家,半路出家,996,ban lu chu jia
芸芸众生,芸芸衆生,995,yun yun zhong sheng
反复推敲,反覆推敲,995,fan fu tui qiao
生龙活虎,生龍活虎,994,sheng long huo hu
登堂入室,登堂入室,993,deng tang ru shi
一马平川,一馬平川,993,yi ma ping chuan
踉踉跄跄,踉踉蹌蹌,992,liang liang qiang qiang
民办公助,民辦公助,992,min ban gong zhu
大难不死,大難不死,991,da nan bu si
一本万利,一本萬利,991,yi ben wan li
心悦诚服,心悅誠服,991,xin yue cheng fu
人间天堂,人間天堂,990,ren jian tian tang
野心勃勃,野心勃勃,988,ye xin bo bo
斗志昂扬,鬥志昂揚,987,dou zhi ang yang
假公济私,假公濟私,987,jia gong ji si
一饮而尽,一飲而盡,986,yi yin er jin
春华秋实,春華秋實,986,chun hua qiu shi
后患无穷,後患無窮,986,hou huan wu qiong
独来独往,獨來獨往,986,du lai du wang
不可偏废,不可偏廢,986,bu ke pian fei
阳春白雪,陽春白雪,985,yang chun bai xue
旁征博引,旁徵博引,985,pang zheng bo yin
九牛二虎之力,九牛二虎之力,985,jiu niu er hu zhi li
一年半载,一年半載,984,yi nian ban zai
饥寒交迫,飢寒交迫,983,ji han jiao po
欺上瞒下,欺上瞞下,983,qi shang man xia
骑虎难下,騎虎難下,983,qi hu nan xia
装模作样,裝模作樣,983,zhuang mu zuo yang
举目无亲,舉目無親,983,ju mu wu qin
挥金如土,揮金如土,981,hui jin ru tu
畏首畏尾,畏首畏尾,980,wei shou wei wei
无地自容,無地自容,980,wu di zi rong
投桃报李,投桃報李,980,tou tao bao li
原形毕露,原形畢露,979,yuan xing bi lu
眼高手低,眼高手低,979,yan gao shou di
断壁残垣,斷壁殘垣,979,duan bi can yuan
天之骄子,天之驕子,978,tian zhi jiao zi
欲盖弥彰,欲蓋彌彰,977,yu gai mi zhang
栋梁之才,棟樑之才,976,dong liang zhi cai
肆意妄为,肆意妄爲,976,si yi wang wei
强词夺理,強詞奪理,975,qiang ci duo li
仁者见仁,仁者見仁,975,ren zhe jian ren
不二法门,不二法門,975,bu er fa men
损人利己,損人利己,974,sun ren li ji
厚此薄彼,厚此薄彼,974,hou ci bo bi
内外交困,內外交困,974,nei wai jiao kun
以邻为壑,以鄰爲壑,972,yi lin wei he
郑重其事,鄭重其事,972,zheng zhong qi shi
可怜天下父母心,可憐天下父母心,969,ke lian tian xia fu mu xin
生存技能,生存技能,969,sheng cun ji neng
光怪陆离,光怪陸離,968,guang guai lu li
恶意中伤,惡意中傷,967,e yi zhong shang
天上人间,天上人間,967,tian shang ren jian
精诚团结,精誠團結,966,jing cheng tuan jie
夙夜在公,夙夜在公,965,su ye zai gong
盗墓笔记,盜墓筆記,965,dao mu bi ji
访贫问苦,訪貧問苦,963,fang pin wen ku
有生力量,有生力量,963,you sheng li liang
一锤子买卖,一錘子買賣,963,yi chui zi mai mai
过目不忘,過目不忘,962,guo mu bu wang
近水楼台先得月,近水樓臺先得月,962,jin shui lou tai xian de yue
喧宾夺主,喧賓奪主,961,xuan bin duo zhu
病从口入,病從口入,961,bing cong kou ru
懵懵懂懂,懵懵懂懂,961,meng meng dong dong
旧病复发,舊病復發,958,jiu bing fu fa
深谋远虑,深謀遠慮,958,shen mou yuan lv
花好月圆,花好月圓,957,hua hao yue yuan
不知所云,不知所云,957,bu zhi suo yun
交头接耳,交頭接耳,956,jiao tou jie er
出神入化,出神入化,953,chu shen ru hua
强加于人,強加於人,953,qiang jia yu ren
春风得意,春風得意,953,chun feng de yi
颐指气使,頤指氣使,953,yi zhi qi shi
陈词滥调,陳詞濫調,952,chen ci lan diao
东奔西走,東奔西走,952,dong ben xi zou
穷困潦倒,窮困潦倒,951,qiong kun liao dao
不可一世,不可一世,951,bu ke yi shi
神乎其神,神乎其神,951,shen hu qi shen
抚今追昔,撫今追昔,950,fu jin zhui xi
长袖善舞,長袖善舞,948,chang xiu shan wu
表里如一,表裏如一,947,biao li ru yi
寅吃卯粮,寅喫卯糧,947,yin chi mao liang
例行公事,例行公事,946,li xing gong shi
寒冬腊月,寒冬臘月,946,han dong la yue
刨根问底,刨根問底,945,pao gen wen di
自得其乐,自得其樂,944,zi de qi le
捏一把汗,捏一把汗,944,nie yi ba han
六神无主,六神無主,943,liu shen wu zhu
躲躲闪闪,躲躲閃閃,943,duo duo shan shan
半夜三更,半夜三更,942,ban ye san geng
冷眼旁观,冷眼旁觀,941,leng yan pang guan
勃然大怒,勃然大怒,941,bo ran da nu
先声夺人,先聲奪人,941,xian sheng duo ren
人多势众,人多勢衆,941,ren duo shi zhong
天长地久,天長地久,940,tian chang di jiu
先斩后奏,先斬後奏,940,xian zhan hou zou
力排众议,力排衆議,939,li pai zhong yi
穷途末路,窮途末路,936,qiong tu mo lu
机不可失,機不可失,935,ji bu ke shi
听天由命,聽天由命,934,ting tian you ming
戒骄戒躁,戒驕戒躁,933,jie jiao jie zao
得寸进尺,得寸進尺,932,de cun jin chi
草木皆兵,草木皆兵,931,cao mu jie bing
养老送终,養老送終,930,yang lao song zhong
众口一词,衆口一詞,930,zhong kou yi ci
从长计议,從長計議,929,cong chang ji yi
得意之作,得意之作,929,de yi zhi zuo
恨铁不成钢,恨鐵不成鋼,928,hen tie bu cheng gang
前事不忘,前事不忘,928,qian shi bu wang
说一不二,說一不二,927,shuo yi bu er
回天乏术,回天乏術,926,hui tian fa shu
头晕眼花,頭暈眼花,925,tou yun yan hua
地大物博,地大物博,924,di da wu bo
慎终追远,慎終追遠,923,shen zhong zhui yuan
笑容可掬,笑容可掬,922,xiao rong ke ju
功德无量,功德無量,922,gong de wu liang
虚无缥缈,虛無縹緲,922,xu wu piao miao
官官相护,官官相護,921,guan guan xiang hu
四平八稳,四平八穩,921,si ping ba wen
有生以来,有生以來,920,you sheng yi lai
善罢甘休,善罷甘休,920,shan ba gan xiu
开疆拓土,開疆拓土,919,kai jiang tuo tu
有则改之,有則改之,917,you ze gai zhi
金蝉脱壳,金蟬脫殼,917,jin chan tuo qiao
过五关斩六将,過五關斬六將,916,guo wu guan zhan liu jiang
大言不惭,大言不慚,916,da yan bu can
天真烂漫,天真爛漫,915,tian zhen lan man
山穷水尽,山窮水盡,915,shan qiong shui jin
软弱无力,軟弱無力,915,ruan ruo wu li
丰衣足食,豐衣足食,914,feng yi zu shi
荒无人烟,荒無人煙,914,huang wu ren yan
概莫能外,概莫能外,913,gai mo neng wai
爱莫能助,愛莫能助,913,ai mo neng zhu
忧国忧民,憂國憂民,912,you guo you min
咄咄怪事,咄咄怪事,911,duo duo guai shi
一碗水端平,一碗水端平,911,yi wan shui duan ping
璀璨夺目,璀璨奪目,911,cui can duo mu
暴风骤雨,暴風驟雨,911,bao feng zhou yu
说来说去,說來說去,910,shuo lai shuo qu
感激不尽,感激不盡,910,gan ji bu jin
血雨腥风,血雨腥風,909,xue yu xing feng
始作俑者,始作俑者,909,shi zuo yong zhe
醉翁之意不在酒,醉翁之意不在酒,907,zui weng zhi yi bu zai jiu
张牙舞爪,張牙舞爪,906,zhang ya wu zhao
丧尽天良,喪盡天良,906,sang jin tian liang
望闻问切,望聞問切,906,wang wen wen qie
夏日炎炎,夏日炎炎,905,xia ri yan yan
自不待言,自不待言,905,zi bu dai yan
崇洋媚外,崇洋媚外,905,chong yang mei wai
升官发财,升官發財,903,sheng guan fa cai
平白无故,平白無故,901,ping bai wu gu
兼容并包,兼容幷包,901,jian rong bing bao
心神不宁,心神不寧,900,xin shen bu ning
不冷不热,不冷不熱,900,bu leng bu re
先天下之忧而忧,先天下之憂而憂,900,xian tian xia zhi you er you
勉为其难,勉爲其難,899,mian wei qi nan
日夜兼程,日夜兼程,899,ri ye jian cheng
白发人送黑发人,白髮人送黑髮人,897,bai fa ren song hei fa ren
连篇累牍,連篇累牘,897,lian pian lei du
纵横捭阖,縱橫捭闔,897,zong heng bai he
扶正祛邪,扶正祛邪,897,fu zheng qu xie
舍本逐末,捨本逐末,896,she ben zhu mo
贪得无厌,貪得無厭,896,tan de wu yan
深居简出,深居簡出,896,shen ju jian chu
浑浑噩噩,渾渾噩噩,895,hun hun e e
另眼相看,另眼相看,894,ling yan xiang kan
酩酊大醉,酩酊大醉,893,ming ding da zui
沽名钓誉,沽名釣譽,893,gu ming diao yu
反复无常,反覆無常,893,fan fu wu chang
鹤立鸡群,鶴立雞羣,890,he li ji qun
求之不得,求之不得,890,qiu zhi bu de
当头棒喝,當頭棒喝,887,dang tou bang he
比翼齐飞,比翼齊飛,887,bi yi qi fei
飞黄腾达,飛黃騰達,886,fei huang teng da
百尺竿头,百尺竿頭,885,bai chi gan tou
惶恐不安,惶恐不安,884,huang kong bu an
知难而进,知難而進,884,zhi nan er jin
口出狂言,口出狂言,883,kou chu kuang yan
伸手不见五指,伸手不見五指,883,shen shou bu jian wu zhi
杀鸡取卵,殺雞取卵,881,sha ji qu luan
蜂拥而来,蜂擁而來,881,feng yong er lai
哭哭啼啼,哭哭啼啼,881,ku ku ti ti
盛极一时,盛極一時,881,sheng ji yi shi
误打误撞,誤打誤撞,881,wu da wu zhuang
婀娜多姿,婀娜多姿,881,e nuo duo zi
不食人间烟火,不食人間煙火,880,bu shi ren jian yan huo
惶惶不可终日,惶惶不可終日,880,huang huang bu ke zhong ri
气定神闲,氣定神閒,880,qi ding shen xian
死去活来,死去活來,879,si qu huo lai
经年累月,經年累月,879,jing nian lei yue
齐心合力,齊心合力,878,qi xin he li
合纵连横,合縱連橫,878,he zong lian heng
耳闻目睹,耳聞目睹,878,er wen mu du
驰名中外,馳名中外,877,chi ming zhong wai
嫌贫爱富,嫌貧愛富,877,xian pin ai fu
宁缺毋滥,寧缺毋濫,877,ning que wu lan
心向往之,心嚮往之,876,xin xiang wang zhi
心事重重,心事重重,875,xin shi chong chong
付之东流,付之東流,875,fu zhi dong liu
恨之入骨,恨之入骨,875,hen zhi ru gu
弱不禁风,弱不禁風,874,ruo bu jin feng
悔不当初,悔不當初,873,hui bu dang chu
高朋满座,高朋滿座,873,gao peng man zuo
老无所依,老無所依,873,lao wu suo yi
身怀六甲,身懷六甲,873,shen huai liu jia
三百六十行,三百六十行,873,san bai liu shi hang
损人不利己,損人不利己,872,sun ren bu li ji
知足常乐,知足常樂,872,zhi zu chang le
睡眼惺忪,睡眼惺忪,872,shui yan xing song
古为今用,古爲今用,872,gu wei jin yong
鼻青脸肿,鼻青臉腫,872,bi qing lian zhong
言行不一,言行不一,870,yan xing bu yi
绿草如茵,綠草如茵,870,lv cao ru yin
摇头晃脑,搖頭晃腦,869,yao tou huang nao
崎岖不平,崎嶇不平,869,qi qu bu ping
桃李满天下,桃李滿天下,868,tao li man tian xia
各个击破,各個擊破,868,ge ge ji po
长篇大论,長篇大論,867,chang pian da lun
落井下石,落井下石,865,luo jing xia shi
步步高升,步步高昇,864,bu bu gao sheng
各行其是,各行其是,864,ge xing qi shi
顺水推舟,順水推舟,864,shun shui tui zhou
匠心独运,匠心獨運,862,jiang xin du yun
乱作一团,亂作一團,861,luan zuo yi tuan
从头至尾,從頭至尾,861,cong tou zhi wei
左思右想,左思右想,860,zuo si you xiang
点石成金,點石成金,860,dian shi cheng jin
热锅上的蚂蚁,熱鍋上的螞蟻,860,re guo shang de ma yi
群龙无首,羣龍無首,859,qun long wu shou
近亲繁殖,近親繁殖,859,jin qin fan zhi
命中注定,命中註定,858,ming zhong zhu ding
风花雪月,風花雪月,858,feng hua xue yue
一败涂地,一敗塗地,858,yi bai tu di
混淆是非,混淆是非,857,hun xiao shi fei
雍容华贵,雍容華貴,856,yong rong hua gui
刀光剑影,刀光劍影,855,dao guang jian ying
死于非命,死於非命,855,si yu fei ming
大雨滂沱,大雨滂沱,855,da yu pang tuo
无以复加,無以復加,855,wu yi fu jia
百无聊赖,百無聊賴,855,bai wu liao lai
改名换姓,改名換姓,854,gai ming huan xing
精疲力尽,精疲力盡,853,jing pi li jin
夸夸其谈,誇誇其談,853,kua kua qi tan
大权在握,大權在握,852,da quan zai wo
一线生机,一線生機,850,yi xian sheng ji
正大光明,正大光明,850,zheng da guang ming
长驱直入,長驅直入,849,chang qu zhi ru
怡然自得,怡然自得,849,yi ran zi de
利令智昏,利令智昏,848,li ling zhi hun
垂涎三尺,垂涎三尺,848,chui xian san chi
节外生枝,節外生枝,847,jie wai sheng zhi
情投意合,情投意合,847,qing tou yi he
黯然神伤,黯然神傷,847,an ran shen shang
显山露水,顯山露水,846,xian shan lu shui
龙凤呈祥,龍鳳呈祥,846,long feng cheng xiang
衣锦还乡,衣錦還鄉,845,yi jin huan xiang
政教合一,政教合一,844,zheng jiao he yi
兵戎相见,兵戎相見,844,bing rong xiang jian
上传下达,上傳下達,844,shang chuan xia da
吹拉弹唱,吹拉彈唱,844,chui la tan chang
深仇大恨,深仇大恨,844,shen chou da hen
声名狼藉,聲名狼藉,843,sheng ming lang ji
财务主管,財務主管,843,cai wu zhu guan
严丝合缝,嚴絲合縫,843,yan si he feng
仗义执言,仗義執言,842,zhang yi zhi yan
依然如故,依然如故,841,yi ran ru gu
血气方刚,血氣方剛,840,xue qi fang gang
对答如流,對答如流,840,dui da ru liu
勤学苦练,勤學苦練,840,qin xue ku lian
来去自由,來去自由,840,lai qu zi you
难于上青天,難於上青天,839,nan yu shang qing tian
雕梁画栋,雕樑畫棟,839,diao liang hua dong
妇孺皆知,婦孺皆知,838,fu ru jie zhi
举重若轻,舉重若輕,836,ju zhong ruo qing
知无不言,知無不言,836,zhi wu bu yan
待价而沽,待價而沽,835,dai jia er gu
言之有物,言之有物,835,yan zhi you wu
义正词严,義正詞嚴,835,yi zheng ci yan
迷途知返,迷途知返,834,mi tu zhi fan
变化无常,變化無常,834,bian hua wu chang
大喝一声,大喝一聲,833,da he yi sheng
高耸入云,高聳入雲,833,gao song ru yun
一呼百应,一呼百應,832,yi hu bai ying
逢山开路,逢山開路,832,feng shan kai lu
退避三舍,退避三舍,831,tui bi san she
人文荟萃,人文薈萃,830,ren wen hui cui
苦中作乐,苦中作樂,829,ku zhong zuo le
从善如流,從善如流,828,cong shan ru liu
卧薪尝胆,臥薪嚐膽,828,wo xin chang dan
生搬硬套,生搬硬套,828,sheng ban ying tao
非亲非故,非親非故,827,fei qin fei gu
昂首挺胸,昂首挺胸,826,ang shou ting xiong
聪明反被聪明误,聰明反被聰明誤,825,cong ming fan bei cong ming wu
鬼使神差,鬼使神差,824,gui shi shen chai
叫苦连天,叫苦連天,823,jiao ku lian tian
大势已去,大勢已去,823,da shi yi qu
无奇不有,無奇不有,822,wu qi bu you
百年树人,百年樹人,821,bai nian shu ren
戮力同心,戮力同心,821,lu li tong xin
开国元勋,開國元勳,820,kai guo yuan xun
不卑不亢,不卑不亢,820,bu bei bu kang
流言蜚语,流言蜚語,820,liu yan fei yu
委曲求全,委曲求全,819,wei qu qiu quan
心想事成,心想事成,818,xin xiang shi cheng
选贤任能,選賢任能,818,xuan xian ren neng
居心叵测,居心叵測,818,ju xin po ce
年近花甲,年近花甲,818,nian jin hua jia
有志之士,有志之士,816,you zhi zhi shi
小恩小惠,小恩小惠,816,xiao en xiao hui
挑拨离间,挑撥離間,816,tiao bo li jian
别具匠心,別具匠心,816,bie ju jiang xin
慢条斯理,慢條斯理,816,man tiao si li
革故鼎新,革故鼎新,815,ge gu ding xin
谆谆教导,諄諄教導,815,zhun zhun jiao dao
罪大恶极,罪大惡極,815,zui da e ji
万念俱灰,萬念俱灰,814,wan nian ju hui
装点门面,裝點門面,814,zhuang dian men mian
坐享其成,坐享其成,813,zuo xiang qi cheng
放之四海而皆准,放之四海而皆準,813,fang zhi si hai er jie zhun
平步青云,平步青雲,812,ping bu qing yun
音容笑貌,音容笑貌,810,yin rong xiao mao
诚惶诚恐,誠惶誠恐,810,cheng huang cheng kong
达官贵人,達官貴人,807,da guan gui ren
奇形怪状,奇形怪狀,805,qi xing guai zhuang
畸形发展,畸形發展,805,ji xing fa zhan
黑灯瞎火,黑燈瞎火,805,hei deng xia huo
打得火热,打得火熱,804,da de huo re
秋后算账,秋後算賬,804,qiu hou suan zhang
狼狈不堪,狼狽不堪,804,lang bei bu kan
披星戴月,披星戴月,803,pi xing dai yue
街坊邻里,街坊鄰里,802,jie fang lin li
民不聊生,民不聊生,802,min bu liao sheng
依依惜别,依依惜別,800,yi yi xi bie
相见恨晚,相見恨晚,799,xiang jian hen wan
贼喊捉贼,賊喊捉賊,798,zei han zhuo zei
一日千里,一日千里,798,yi ri qian li
促膝谈心,促膝談心,797,cu xi tan xin
花天酒地,花天酒地,796,hua tian jiu di
寡不敌众,寡不敵衆,796,gua bu di zhong
杀一儆百,殺一儆百,794,sha yi jing bai
近水楼台,近水樓臺,793,jin shui lou tai
深入骨髓,深入骨髓,793,shen ru gu sui
一板一眼,一板一眼,793,yi ban yi yan
目无法纪,目無法紀,793,mu wu fa ji
望其项背,望其項背,793,wang qi xiang bei
为非作恶,爲非作惡,792,wei fei zuo e
唯我独尊,唯我獨尊,790,wei wo du zun
后天下之乐而乐,後天下之樂而樂,790,hou tian xia zhi le er le
反躬自省,反躬自省,789,fan gong zi xing
评头论足,評頭論足,789,ping tou lun zu
重整旗鼓,重整旗鼓,788,chong zheng qi gu
物是人非,物是人非,788,wu shi ren fei
草长莺飞,草長鶯飛,788,cao zhang ying fei
奋笔疾书,奮筆疾書,787,fen bi ji shu
体无完肤,體無完膚,787,ti wu wan fu
大放厥词,大放厥詞,787,da fang jue ci
刚柔相济,剛柔相濟,786,gang rou xiang ji
万紫千红,萬紫千紅,786,wan zi qian hong
惹人注目,惹人注目,784,re ren zhu mu
弹丸之地,彈丸之地,782,dan wan zhi di
心驰神往,心馳神往,782,xin chi shen wang
体贴入微,體貼入微,781,ti tie ru wei
毁誉参半,譭譽參半,781,hui yu can ban
心浮气躁,心浮氣躁,781,xin fu qi zao
好说歹说,好說歹說,780,hao shuo dai shuo
深得人心,深得人心,780,shen de ren xin
前途无量,前途無量,780,qian tu wu liang
一笔勾销,一筆勾銷,780,yi bi gou xiao
日出而作,日出而作,779,ri chu er zuo
劫富济贫,劫富濟貧,778,jie fu ji pin
察言观色,察言觀色,778,cha yan guan se
令人神往,令人神往,778,ling ren shen wang
鼓鼓囊囊,鼓鼓囊囊,777,gu gu nang nang
不毛之地,不毛之地,777,bu mao zhi di
将错就错,將錯就錯,776,jiang cuo jiu cuo
魂牵梦萦,魂牽夢縈,776,hun qian meng ying
拿手好戏,拿手好戲,775,na shou hao xi
行行出状元,行行出狀元,775,hang hang chu zhuang yuan
冰冻三尺,冰凍三尺,775,bing dong san chi
自知之明,自知之明,774,zi zhi zhi ming
字斟句酌,字斟句酌,773,zi zhen ju zhuo
嬉笑怒骂,嬉笑怒罵,773,xi xiao nu ma
一箭双雕,一箭雙鵰,773,yi jian shuang diao
群雄逐鹿,羣雄逐鹿,772,qun xiong zhu lu
为期不远,爲期不遠,772,wei qi bu yuan
一波未平,一波未平,771,yi bo wei ping
急不可耐,急不可耐,771,ji bu ke nai
飘忽不定,飄忽不定,770,piao hu bu ding
高歌猛进,高歌猛進,769,gao ge meng jin
不辞劳苦,不辭勞苦,769,bu ci lao ku
活色生香,活色生香,768,huo se sheng xiang
同日而语,同日而語,768,tong ri er yu
硕果仅存,碩果僅存,768,shuo guo jin cun
饱经沧桑,飽經滄桑,768,bao jing cang sang
倒背如流,倒背如流,767,dao bei ru liu
勾心斗角,勾心鬥角,767,gou xin dou jiao
油盐酱醋,油鹽醬醋,767,you yan jiang cu
英雄本色,英雄本色,765,ying xiong ben se
包打天下,包打天下,765,bao da tian xia
和风细雨,和風細雨,765,he feng xi yu
拔出萝卜带出泥,拔出蘿蔔帶出泥,765,ba chu luo bo dai chu ni
以防不测,以防不測,765,yi fang bu ce
年近古稀,年近古稀,765,nian jin gu xi
夺门而出,奪門而出,764,duo men er chu
一见倾心,一見傾心,763,yi jian qing xin
不着边际,不着邊際,763,bu zhuo bian ji
兼济天下,兼濟天下,763,jian ji tian xia
出乎预料,出乎預料,761,chu hu yu liao
满面笑容,滿面笑容,761,man mian xiao rong
炯炯有神,炯炯有神,761,jiong jiong you shen
虚位以待,虛位以待,760,xu wei yi dai
养尊处优,養尊處優,759,yang zun chu you
徒劳无功,徒勞無功,759,tu lao wu gong
闻风丧胆,聞風喪膽,758,wen feng sang dan
耀武扬威,耀武揚威,757,yao wu yang wei
贪污腐化,貪污腐化,757,tan wu fu hua
故弄玄虚,故弄玄虛,757,gu nong xuan xu
兼而有之,兼而有之,756,jian er you zhi
上下其手,上下其手,756,shang xia qi shou
一面之缘,一面之緣,756,yi mian zhi yuan
镜花水月,鏡花水月,756,jing hua shui yue
事在人为,事在人爲,755,shi zai ren wei
麻雀虽小,麻雀雖小,755,ma que sui xiao
十万火急,十萬火急,755,shi wan huo ji
聪明伶俐,聰明伶俐,755,cong ming ling li
聚沙成塔,聚沙成塔,754,ju sha cheng ta
投机钻营,投機鑽營,754,tou ji zuan ying
深不可测,深不可測,754,shen bu ke ce
牢骚满腹,牢騷滿腹,754,lao sao man fu
清水衙门,清水衙門,754,qing shui ya men
心花怒放,心花怒放,754,xin hua nu fang
尸位素餐,尸位素餐,753,shi wei su can
七手八脚,七手八腳,753,qi shou ba jiao
财源滚滚,財源滾滾,753,cai yuan gun gun
添油加醋,添油加醋,753,tian you jia cu
巧取豪夺,巧取豪奪,753,qiao qu hao duo
开路先锋,開路先鋒,751,kai lu xian feng
雷电交加,雷電交加,751,lei dian jiao jia
珠联璧合,珠聯璧合,750,zhu lian bi he
坐吃山空,坐喫山空,750,zuo chi shan kong
口若悬河,口若懸河,750,kou ruo xuan he
风度翩翩,風度翩翩,750,feng du pian pian
一哄而散,一鬨而散,749,yi hong er san
如鲠在喉,如鯁在喉,748,ru geng zai hou
出奇制胜,出奇制勝,746,chu qi zhi sheng
大义凛然,大義凜然,746,da yi lin ran
一唱一和,一唱一和,746,yi chang yi he
逆来顺受,逆來順受,745,ni lai shun shou
小巧玲珑,小巧玲瓏,745,xiao qiao ling long
暴跳如雷,暴跳如雷,745,bao tiao ru lei
云淡风轻,雲淡風輕,744,yun dan feng qing
曲高和寡,曲高和寡,744,qu gao he gua
传经送宝,傳經送寶,744,chuan jing song bao
改弦易辙,改弦易轍,743,gai xian yi zhe
牵强附会,牽強附會,742,qian qiang fu hui
振兴中华,振興中華,742,zhen xing zhong hua
从轻发落,從輕發落,741,cong qing fa luo
满腔热忱,滿腔熱忱,741,man qiang re chen
消极怠工,消極怠工,740,xiao ji dai gong
气焰嚣张,氣焰囂張,740,qi yan xiao zhang
先知先觉,先知先覺,740,xian zhi xian jue
不能自主,不能自主,740,bu neng zi zhu
飞檐走壁,飛檐走壁,739,fei yan zou bi
易如反掌,易如反掌,738,yi ru fan zhang
一笑置之,一笑置之,738,yi xiao zhi zhi
展翅高飞,展翅高飛,738,zhan chi gao fei
马首是瞻,馬首是瞻,738,ma shou shi zhan
强国富民,強國富民,738,qiang guo fu min
连绵不绝,連綿不絕,737,lian mian bu jue
惨淡经营,慘淡經營,737,can dan jing ying
连绵起伏,連綿起伏,737,lian mian qi fu
严刑峻法,嚴刑峻法,737,yan xing jun fa
人所共知,人所共知,737,ren suo gong zhi
一五一十,一五一十,735,yi wu yi shi
路人皆知,路人皆知,735,lu ren jie zhi
咬文嚼字,咬文嚼字,733,yao wen jiao zi
触景生情,觸景生情,733,chu jing sheng qing
勿以善小而不为,勿以善小而不爲,732,wu yi shan xiao er bu wei
初生牛犊不怕虎,初生牛犢不怕虎,731,chu sheng niu du bu pa hu
抱残守缺,抱殘守缺,731,bao can shou que
十年树木,十年樹木,731,shi nian shu mu
桀骜不驯,桀驁不馴,730,jie ao bu xun
万劫不复,萬劫不復,729,wan jie bu fu
先下手为强,先下手爲強,729,xian xia shou wei qiang
粉身碎骨,粉身碎骨,728,fen shen sui gu
上天入地,上天入地,728,shang tian ru di
原来如此,原來如此,728,yuan lai ru ci
好事多磨,好事多磨,727,hao shi duo mo
锱铢必较,錙銖必較,726,zi zhu bi jiao
伤天害理,傷天害理,726,shang tian hai li
惹是生非,惹是生非,726,re shi sheng fei
钻牛角尖,鑽牛角尖,726,zuan niu jiao jian
背信弃义,背信棄義,726,bei xin qi yi
白头偕老,白頭偕老,725,bai tou xie lao
赤膊上阵,赤膊上陣,725,chi bo shang zhen
成双成对,成雙成對,725,cheng shuang cheng dui
大义灭亲,大義滅親,723,da yi mie qin
发财致富,發財致富,723,fa cai zhi fu
寄人篱下,寄人籬下,721,ji ren li xia
各色人等,各色人等,721,ge se ren deng
一路平安,一路平安,721,yi lu ping an
滴水穿石,滴水穿石,721,di shui chuan shi
大有文章,大有文章,721,da you wen zhang
死而后已,死而後已,721,si er hou yi
源源不绝,源源不絕,720,yuan yuan bu jue
过从甚密,過從甚密,720,guo cong shen mi
化干戈为玉帛,化干戈爲玉帛,720,hua gan ge wei yu bo
日以继夜,日以繼夜,719,ri yi ji ye
求全责备,求全責備,719,qiu quan ze bei
