simp_word,trad_word,freq,pinyin
大灯高度可调,大燈高度可調,571,da deng gao du ke diao
东风悦达起亚狮跑,東風悅達起亞獅跑,567,dong feng yue da qi ya shi pao
火烧车,火燒車,560,huo shao che
曲轴位置传感器,曲軸位置傳感器,560,qu zhou wei zhi chuan gan qi
轮胎换位,輪胎換位,560,lun tai huan wei
交通安全产品,交通安全產品,555,jiao tong an quan chan pin
分电机,分電機,554,fen dian ji
风焊,風焊,554,feng han
菜瓜布,菜瓜布,551,cai gua bu
汽车挂件,汽車掛件,551,qi che gua jian
第一箱油,第一箱油,551,di yi xiang you
汽车技术服务与营销,汽車技術服務與營銷,551,qi che ji shu fu wu yu ying xiao
日全蚀,日全蝕,550,ri quan shi
气门弹簧,氣門彈簧,548,qi men tan huang
吉普大切诺基,吉普大切諾基,547,ji pu da qie nuo ji
内部短路,內部短路,544,nei bu duan lu
手排挡,手排擋,543,shou pai dang
非常城市,非常城市,541,fei chang cheng shi
玻璃清洗液,玻璃清洗液,539,bo li qing xi ye
比亚迪集团,比亞迪集團,538,bi ya di ji tuan
最大爬坡度,最大爬坡度,533,zui da pa po du
电源总开关,電源總開關,529,dian yuan zong kai guan
盖垫,蓋墊,528,gai dian
汽车制动液,汽車制動液,528,qi che zhi dong ye
汽车残值,汽車殘值,525,qi che can zhi
双龙主席,雙龍主席,519,shuang long zhu xi
大贸手续,大貿手續,519,da mao shou xu
保温炉,保溫爐,515,bao wen lu
定损人员,定損人員,511,ding sun ren yuan
魏红杰,魏紅傑,511,wei hong jie
涨紧轮,漲緊輪,509,zhang jin lun
考维特,考維特,508,kao wei te
车载自动诊断系统,車載自動診斷系統,507,che zai zi dong zhen duan xi tong
结构完整性,結構完整性,507,jie gou wan zheng xing
厦门金龙汽车,廈門金龍汽車,500,xia men jin long qi che
制动分泵,制動分泵,499,zhi dong fen beng
电磁开关,電磁開關,498,dian ci kai guan
三元催化转换器,三元催化轉換器,498,san yuan cui hua zhuan huan qi
安全带固定,安全帶固定,498,an quan dai gu ding
二手车鉴定评估师,二手車鑑定評估師,495,er shou che jian ding ping gu shi
电动转向,電動轉向,494,dian dong zhuan xiang
磨砂黑,磨砂黑,483,mo sha hei
猫扑汽车,貓撲汽車,481,mao pu qi che
名车志,名車志,479,ming che zhi
德国喜力士,德國喜力士,478,de guo xi li shi
斯柯达欧雅,斯柯達歐雅,475,si ke da ou ya
盲点信息系统,盲點信息系統,475,mang dian xin xi xi tong
弹簧垫圈,彈簧墊圈,474,tan huang dian juan
奔驰车队,奔馳車隊,472,ben chi che dui
一汽丰越,一汽豐越,472,yi qi feng yue
儿童乘车安全,兒童乘車安全,471,er tong cheng che an quan
南京跃进,南京躍進,468,nan jing yue jin
制动摩擦片,制動摩擦片,465,zhi dong mo ca pian
城市精灵,城市精靈,465,cheng shi jing ling
车内中控锁,車內中控鎖,461,che nei zhong kong suo
发动机漏油,發動機漏油,460,fa dong ji lou you
现代王,現代王,458,xian dai wang
丰田喜一郎,豐田喜一郎,455,feng tian xi yi lang
铃木吉姆尼,鈴木吉姆尼,453,ling mu ji mu ni
雨刮电机,雨刮電機,450,yu gua dian ji
随动转向大灯,隨動轉向大燈,450,sui dong zhuan xiang da deng
电子风扇,電子風扇,443,dian zi feng shan
上海通用凯迪拉克,上海通用凱迪拉克,441,shang hai tong yong kai di la ke
现代悦动,現代悅動,441,xian dai yue dong
菲亚特西耶那,菲亞特西耶那,441,fei ya te xi ye na
硬派越野车,硬派越野車,436,ying pai yue ye che
后轮随动转向技术,後輪隨動轉向技術,434,hou lun sui dong zhuan xiang ji shu
沙漠越野车,沙漠越野車,426,sha mo yue ye che
副仪表,副儀表,423,fu yi biao
广汽日野,廣汽日野,420,guang qi ri ye
压缩行程,壓縮行程,419,ya suo xing cheng
四窗,四窗,419,si chuang
异形钢管,異形鋼管,417,yi xing gang guan
后轮眉,後輪眉,416,hou lun mei
汽车芯片,汽車芯片,415,qi che xin pian
国际驾驶执照,國際駕駛執照,413,guo ji jia shi zhi zhao
水晶香水瓶,水晶香水瓶,413,shui jing xiang shui ping
旁蒂克,旁蒂克,412,pang di ke
菲亚特熊猫,菲亞特熊貓,411,fei ya te xiong mao
暖胎圈,暖胎圈,408,nuan tai quan
日内瓦国际汽车展,日內瓦國際汽車展,402,ri nei wa guo ji qi che zhan
马自达普力马,馬自達普力馬,400,ma zi da pu li ma
四缸机,四缸機,397,si gang ji
车载对讲机,車載對講機,397,che zai dui jiang ji
分电器盖,分電器蓋,396,fen dian qi gai
飞轮壳,飛輪殼,393,fei lun ke
两前轮,兩前輪,390,liang qian lun
派力奥周末风,派力奧週末風,387,pai li ao zhou mo feng
现代维拉克斯,現代維拉克斯,385,xian dai wei la ke si
前围板,前圍板,385,qian wei ban
沙漠之虎,沙漠之虎,384,sha mo zhi hu
拖拽臂,拖拽臂,384,tuo zhuai bi
电工胶带,電工膠帶,379,dian gong jiao dai
现代新胜达,現代新勝達,378,xian dai xin sheng da
扭矩扳手,扭矩扳手,377,niu ju ban shou
福特蒙迪欧致胜,福特蒙迪歐致勝,377,fu te meng di ou zhi sheng
钥匙开关,鑰匙開關,375,yao shi kai guan
赵公口长途汽车站,趙公口長途汽車站,373,zhao gong kou chang tu qi che zhan
福建戴姆勒,福建戴姆勒,372,fu jian dai mu lei
感载比例阀,感載比例閥,372,gan zai bi li fa
自卸翻斗车,自卸翻斗車,371,zi xie fan dou che
直拉杆,直拉桿,371,zhi la gan
前座中央扶手,前座中央扶手,370,qian zuo zhong yang fu shou
主动式安全头枕,主動式安全頭枕,368,zhu dong shi an quan tou zhen
位置灯,位置燈,367,wei zhi deng
澳门格兰披治大赛车,澳門格蘭披治大賽車,365,ao men ge lan pi zhi da sai che
昌河铃木利亚纳,昌河鈴木利亞納,364,chang he ling mu li ya na
油封漏油,油封漏油,361,you feng lou you
法雷奥集团,法雷奧集團,357,fa lei ao ji tuan
斯巴鲁中国拉力车队,斯巴魯中國拉力車隊,357,si ba lu zhong guo la li che dui
北极星发动机,北極星發動機,356,bei ji xing fa dong ji
吉普指挥官,吉普指揮官,356,ji pu zhi hui guan
一汽解放汽车有限公司,一汽解放汽車有限公司,354,yi qi jie fang qi che you xian gong si
前叶子板,前葉子板,353,qian ye zi ban
分火头,分火頭,353,fen huo tou
摇臂轴,搖臂軸,350,yao bi zhou
小批量产品,小批量產品,349,xiao pi liang chan pin
点火模块,點火模塊,345,dian huo mo kuai
漏防冻液,漏防凍液,345,lou fang dong ye
金旅客车,金旅客車,341,jin lv ke che
拖曳臂式悬架,拖曳臂式懸架,341,tuo ye bi shi xuan jia
短圆柱滚子轴承,短圓柱滾子軸承,339,duan yuan zhu gun zi zhou cheng
不回位,不回位,338,bu hui wei
右扶手,右扶手,338,you fu shou
防滑地板,防滑地板,336,fang hua di ban
汽车产业研究,汽車產業研究,336,qi che chan ye yan jiu
全承载车身,全承載車身,332,quan cheng zai che shen
后轮鼓,後輪鼓,332,hou lun gu
唯雅诺,唯雅諾,329,wei ya nuo
桃木饰件,桃木飾件,326,tao mu shi jian
通风阀,通風閥,325,tong feng fa
平治房车,平治房車,324,ping zhi fang che
都市彩虹,都市彩虹,324,du shi cai hong
东风汗马,東風汗馬,322,dong feng han ma
东风越野,東風越野,320,dong feng yue ye
沃克斯豪尔,沃克斯豪爾,319,wo ke si hao er
前轮眉,前輪眉,318,qian lun mei
齿轮齿条式转向,齒輪齒條式轉向,316,chi lun chi tiao shi zhuan xiang
邓禄普轮胎,鄧祿普輪胎,315,deng lu pu lun tai
刮臂,刮臂,313,gua bi
勒芒耐力赛,勒芒耐力賽,312,lei mang nai li sai
电子驻车制动系统,電子駐車制動系統,311,dian zi zhu che zhi dong xi tong
大灯开关,大燈開關,310,da deng kai guan
前门玻璃,前門玻璃,309,qian men bo li
脚瞪,腳瞪,309,jiao deng
离合器摩擦片,離合器摩擦片,305,li he qi mo ca pian
曲轴磨床,曲軸磨牀,303,qu zhou mo chuang
沙漠车,沙漠車,300,sha mo che
红色蔷薇,紅色薔薇,299,hong se qiang wei
全频喇叭,全頻喇叭,297,quan pin la ba
矿用自卸车,礦用自卸車,295,kuang yong zi xie che
茶杯架,茶杯架,295,cha bei jia
美鹿,美鹿,294,mei lu
国际窗膜协会,國際窗膜協會,292,guo ji chuang mo xie hui
前转向灯,前轉向燈,292,qian zhuan xiang deng
汽车牵引,汽車牽引,284,qi che qian yin
气囊灯,氣囊燈,284,qi nang deng
缓冲胶,緩衝膠,282,huan chong jiao
智慧贷款,智慧貸款,282,zhi hui dai kuan
事故维修,事故維修,281,shi gu wei xiu
圆柱销,圓柱銷,280,yuan zhu xiao
冷车起动,冷車起動,278,leng che qi dong
新乐风,新樂風,277,xin le feng
空调滤网,空調濾網,274,kong tiao lv wang
尾气分析仪,尾氣分析儀,272,wei qi fen xi yi
北京奔驰戴克,北京奔馳戴克,267,bei jing ben chi dai ke
更换电瓶,更換電瓶,262,geng huan dian ping
雨刮臂,雨刮臂,260,yu gua bi
翘板开关,翹板開關,257,qiao ban kai guan
进口斯柯达,進口斯柯達,256,jin kou si ke da
底盘隔音,底盤隔音,255,di pan ge yin
别克高尔夫挑战赛,別克高爾夫挑戰賽,255,bie ke gao er fu tiao zhan sai
钢管车,鋼管車,254,gang guan che
沃尔沃客车,沃爾沃客車,253,wo er wo ke che
动力转向泵,動力轉向泵,253,dong li zhuan xiang beng
从动盘总成,從動盤總成,253,cong dong pan zong cheng
上摆臂,上擺臂,251,shang bai bi
全面安全防护,全面安全防護,248,quan mian an quan fang hu
油箱开关,油箱開關,248,you xiang kai guan
刹车钳,剎車鉗,248,sha che qian
粉末冶金产品,粉末冶金產品,248,fen mo ye jin chan pin
发动机烧机油,發動機燒機油,248,fa dong ji shao ji you
蓄电池盖,蓄電池蓋,247,xu dian chi gai
右大灯,右大燈,246,you da deng
汽车四轮定位,汽車四輪定位,242,qi che si lun ding wei
长安沃尔沃,長安沃爾沃,242,chang an wo er wo
陡坡缓降控制,陡坡緩降控制,242,dou po huan jiang kong zhi
东风朝柴,東風朝柴,241,dong feng chao chai
交通强制险,交通強制險,240,jiao tong qiang zhi xian
轮缸,輪缸,240,lun gang
育空河,育空河,240,yu kong he
东风日产北京,東風日產北京,240,dong feng ri chan bei jing
泡沫清洗剂,泡沫清洗劑,240,pao mo qing xi ji
起亚欧菲莱斯,起亞歐菲萊斯,239,qi ya ou fei lai si
补炉,補爐,238,bu lu
前盖板,前蓋板,237,qian gai ban
美国汽车协会,美國汽車協會,236,mei guo qi che xie hui
液罐车,液罐車,236,ye guan che
右后部,右後部,236,you hou bu
雪佛兰乐驰,雪佛蘭樂馳,236,xue fu lan le chi
尾灯罩,尾燈罩,235,wei deng zhao
工具与设备,工具與設備,234,gong ju yu she bei
液化石油气汽车,液化石油氣汽車,233,ye hua shi you qi qi che
柯尼希塞尔,柯尼希塞爾,232,ke ni xi sai er
漆面保护膜,漆面保護膜,231,qi mian bao hu mo
加注口,加註口,231,jia zhu kou
汽车信用卡,汽車信用卡,230,qi che xin yong ka
永源飞碟,永源飛碟,228,yong yuan fei die
车门饰板,車門飾板,227,che men shi ban
前保险杠下部,前保險槓下部,227,qian bao xian gang xia bu
空间容积,空間容積,226,kong jian rong ji
中控方向盘,中控方向盤,226,zhong kong fang xiang pan
门泵,門泵,225,men beng
水泵叶轮,水泵葉輪,222,shui beng ye lun
后叶子板,後葉子板,222,hou ye zi ban
机械变速箱,機械變速箱,222,ji xie bian su xiang
右后车门,右後車門,222,you hou che men
勒芒赛道,勒芒賽道,222,lei mang sai dao
阻车钉,阻車釘,220,zu che ding
角齿,角齒,219,jiao chi
车门铰链,車門鉸鏈,219,che men jiao lian
电子阀,電子閥,219,dian zi fa
转速仪,轉速儀,218,zhuan su yi
最小转弯直径,最小轉彎直徑,218,zui xiao zhuan wan zhi jing
三角玻璃,三角玻璃,215,san jiao bo li
暖风管,暖風管,212,nuan feng guan
后牌照板,後牌照板,210,hou pai zhao ban
牵引钩,牽引鉤,208,qian yin gou
后牌照灯,後牌照燈,207,hou pai zhao deng
牵引汽车,牽引汽車,207,qian yin qi che
江铃福特,江鈴福特,206,jiang ling fu te
试过车,試過車,204,shi guo che
右反光镜,右反光鏡,201,you fan guang jing
实习司机,實習司機,201,shi xi si ji
十字槽,十字槽,200,shi zi cao
缺缸,缺缸,200,que gang
河北荣华,河北榮華,199,he bei rong hua
四川现代,四川現代,199,si chuan xian dai
内骨架,內骨架,199,nei gu jia
全铝车身框架结构,全鋁車身框架結構,198,quan lv che shen kuang jia jie gou
蜗牛喇叭,蝸牛喇叭,197,wo niu la ba
奥斯莫比,奧斯莫比,196,ao si mo bi
风景爱尔法,風景愛爾法,195,feng jing ai er fa
永诚保险,永誠保險,195,yong cheng bao xian
飞轮齿圈,飛輪齒圈,194,fei lun chi quan
感应塞,感應塞,193,gan ying sai
膜片弹簧离合器,膜片彈簧離合器,193,mo pian tan huang li he qi
制动灯开关,制動燈開關,193,zhi dong deng kai guan
风景冲浪,風景衝浪,192,feng jing chong lang
冷媒管,冷媒管,192,leng mei guan
大尾翼,大尾翼,192,da wei yi
前风窗玻璃,前風窗玻璃,190,qian feng chuang bo li
下坡辅助系统,下坡輔助系統,189,xia po fu zhu xi tong
右后叶,右後葉,188,you hou ye
气囊电脑,氣囊電腦,187,qi nang dian nao
下横臂,下橫臂,187,xia heng bi
少林客车,少林客車,184,shao lin ke che
汽车网络营销,汽車網絡營銷,184,qi che wang luo ying xiao
汽车风洞,汽車風洞,184,qi che feng dong
汽车保姆,汽車保姆,184,qi che bao mu
防抱制动系统,防抱制動系統,183,fang bao zhi dong xi tong
尺寸不合格,尺寸不合格,183,chi cun bu he ge
一二档,一二檔,182,yi er dang
叶轮泵,葉輪泵,181,ye lun beng
汽车行业动态,汽車行業動態,181,qi che hang ye dong tai
右前叶,右前葉,181,you qian ye
摩托车维修工,摩托車維修工,181,mo tuo che wei xiu gong
轮边减速器,輪邊減速器,178,lun bian jian su qi
全车膜,全車膜,177,quan che mo
惯性漂移,慣性漂移,175,guan xing piao yi
下门槛,下門檻,175,xia men kan
多气门发动机,多氣門發動機,174,duo qi men fa dong ji
大灯灯泡,大燈燈泡,173,da deng deng pao
大骨棒,大骨棒,173,da gu bang
都市骏马,都市駿馬,172,du shi jun ma
奥迪勒芒,奧迪勒芒,172,ao di lei mang
驻车灯,駐車燈,172,zhu che deng
半自动变速器,半自動變速器,172,ban zi dong bian su qi
丰田普瑞维亚,豐田普瑞維亞,171,feng tian pu rui wei ya
负值轮毂,負值輪轂,171,fu zhi lun gu
中国三菱拉力艺车队,中國三菱拉力藝車隊,169,zhong guo san ling la li yi che dui
保养券,保養券,169,bao yang quan
斯巴鲁傲虎,斯巴魯傲虎,169,si ba lu ao hu
美的客车,美的客車,168,mei de ke che
档位杆,檔位杆,165,dang wei gan
汽车用柴油,汽車用柴油,164,qi che yong chai you
脚胶,腳膠,160,jiao jiao
自动感应大灯,自動感應大燈,158,zi dong gan ying da deng
南京菲亚特西耶那,南京菲亞特西耶那,157,nan jing fei ya te xi ye na
维多利亚皇冠,維多利亞皇冠,156,wei duo li ya huang guan
长安汽车工程研究院,長安汽車工程研究院,156,chang an qi che gong cheng yan jiu yuan
排气制动,排氣制動,155,pai qi zhi dong
汽车台,汽車臺,153,qi che tai
封闭货车,封閉貨車,148,feng bi huo che
后钢板弹簧,後鋼板彈簧,146,hou gang ban tan huang
分缸线,分缸線,146,fen gang xian
地板压条,地板壓條,144,di ban ya tiao
前部受损,前部受損,144,qian bu shou sun
前半轴,前半軸,142,qian ban zhou
凯雷德混合动力,凱雷德混合動力,141,kai lei de hun he dong li
小旅行车,小旅行車,141,xiao lv xing che
斜拉杆,斜拉桿,138,xie la gan
二手车寄卖,二手車寄賣,137,er shou che ji mai
中间板,中間板,136,zhong jian ban
大小瓦,大小瓦,135,da xiao wa
广角后视镜,廣角後視鏡,134,guang jiao hou shi jing
离合分泵,離合分泵,133,li he fen beng
转向灯开关,轉向燈開關,131,zhuan xiang deng kai guan
车门隔音,車門隔音,131,che men ge yin
右侧围,右側圍,131,you ce wei
电子感应制动系统,電子感應制動系統,131,dian zi gan ying zhi dong xi tong
车险计算,車險計算,130,che xian ji suan
铃木集团,鈴木集團,128,ling mu ji tuan
车内阅读灯,車內閱讀燈,127,che nei yue du deng
保时捷新卡宴,保時捷新卡宴,127,bao shi jie xin ka yan
气囊控制单元,氣囊控制單元,126,qi nang kong zhi dan yuan
叉车用,叉車用,126,cha che yong
鹰潭火车站,鷹潭火車站,125,ying tan huo che zhan
止推垫,止推墊,124,zhi tui dian
曙光挑战者,曙光挑戰者,124,shu guang tiao zhan zhe
暖风开关,暖風開關,123,nuan feng kai guan
四轮换位,四輪換位,123,si lun huan wei
阿尔宾娜,阿爾賓娜,122,a er bin na
暖风电机,暖風電機,122,nuan feng dian ji
保险阀,保險閥,122,bao xian fa
补强板,補強板,122,bu qiang ban
前大灯总成,前大燈總成,121,qian da deng zong cheng
丰田兰德酷路泽,豐田蘭德酷路澤,121,feng tian lan de ku lu ze
三四档,三四檔,121,san si dang
右半轴,右半軸,119,you ban zhou
川崎车队,川崎車隊,119,chuan qi che dui
油品类,油品類,117,you pin lei
万宇汽车运动俱乐部,萬宇汽車運動俱樂部,117,wan yu qi che yun dong ju le bu
罩垫,罩墊,117,zhao dian
侧围板,側圍板,116,ce wei ban
中国汽车工业信息网,中國汽車工業信息網,114,zhong guo qi che gong ye xin xi wang
十字节,十字節,114,shi zi jie
四轮动平衡,四輪動平衡,113,si lun dong ping heng
汽车遥控钥匙,汽車遙控鑰匙,113,qi che yao kong yao shi
前钢板,前鋼板,113,qian gang ban
自动空调控制系统,自動空調控制系統,113,zi dong kong tiao kong zhi xi tong
电动升降器,電動升降器,113,dian dong sheng jiang qi
触媒转换器,觸媒轉換器,111,chu mei zhuan huan qi
隔音产品,隔音產品,111,ge yin chan pin
冷补胶,冷補膠,111,leng bu jiao
仪表指示灯,儀表指示燈,111,yi biao zhi shi deng
嘉实多磁护,嘉實多磁護,110,jia shi duo ci hu
路宝节油,路寶節油,110,lu bao jie you
菲德拉,菲德拉,109,fei de la
气囊传感器,氣囊傳感器,109,qi nang chuan gan qi
冈谷钢机,岡谷鋼機,108,gang gu gang ji
曲轴前,曲軸前,107,qu zhou qian
掀背式尾门,掀背式尾門,107,xian bei shi wei men
越野客车,越野客車,106,yue ye ke che
水陆两栖汽车,水陸兩棲汽車,106,shui lu liang qi qi che
科鲁兹,科魯茲,106,ke lu zi
陆风新饰界,陸風新飾界,106,lu feng xin shi jie
防护薄膜,防護薄膜,105,fang hu bao mo
弹性挡圈,彈性擋圈,104,tan xing dang quan
吉利中国龙,吉利中國龍,104,ji li zhong guo long
慕尚,慕尚,104,mu shang
氢动力燃料电池车,氫動力燃料電池車,103,qing dong li ran liao dian chi che
残留应力,殘留應力,100,can liu ying li
瑞典沃尔沃汽车公司,瑞典沃爾沃汽車公司,100,rui dian wo er wo qi che gong si
浙江汽车工程学院,浙江汽車工程學院,100,zhe jiang qi che gong cheng xue yuan
干燥瓶,乾燥瓶,99,gan zao ping
后刹车分泵,後剎車分泵,99,hou sha che fen beng
纸漏斗,紙漏斗,99,zhi lou dou
自补液,自補液,98,zi bu ye
湾岸午夜俱乐部,灣岸午夜俱樂部,98,wan an wu ye ju le bu
手控阀,手控閥,97,shou kong fa
机爪,機爪,97,ji zhao
水泵出水管,水泵出水管,95,shui beng chu shui guan
锐骐多功能商用车,銳騏多功能商用車,95,rui qi duo gong neng shang yong che
直接档,直接檔,95,zhi jie dang
调漆设备,調漆設備,95,diao qi she bei
半圆键,半圓鍵,94,ban yuan jian
克莱斯勒交叉火力,克萊斯勒交叉火力,93,ke lai si lei jiao cha huo li
汽车品牌营销,汽車品牌營銷,92,qi che pin pai ying xiao
火炮牵引车,火炮牽引車,91,huo pao qian yin che
挂不上档,掛不上檔,91,gua bu shang dang
硬连接牵引,硬連接牽引,90,ying lian jie qian yin
古德伍德赛车节,古德伍德賽車節,89,gu de wu de sai che jie
左右大灯,左右大燈,89,zuo you da deng
郑州威佳专营店,鄭州威佳專營店,88,zheng zhou wei jia zhuan ying dian
红喜力,紅喜力,88,hong xi li
胎侧胶,胎側膠,88,tai ce jiao
负极接地,負極接地,88,fu ji jie di
浇注速度,澆注速度,87,jiao zhu su du
软连接牵引,軟連接牽引,87,ruan lian jie qian yin
置换补贴,置換補貼,87,zhi huan bu tie
真空电磁阀,真空電磁閥,87,zhen kong dian ci fa
小贸手续,小貿手續,85,xiao mao shou xu
新能源客车,新能源客車,85,xin neng yuan ke che
内温度传感器,內溫度傳感器,85,nei wen du chuan gan qi
中后桥,中後橋,83,zhong hou qiao
多宁顿公园赛道,多寧頓公園賽道,83,duo ning dun gong yuan sai dao
欧宝欧捷利,歐寶歐捷利,83,ou bao ou jie li
斯科达明锐,斯科達明銳,82,si ke da ming rui
车体保养,車體保養,82,che ti bao yang
颜光明,顏光明,82,yan guang ming
烟灰缸盖,菸灰缸蓋,81,yan hui gang gai
皮带涨紧,皮帶漲緊,81,pi dai zhang jin
秦川福莱尔,秦川福萊爾,81,qin chuan fu lai er
汽车的变速器,汽車的變速器,80,qi che de bian su qi
中国汽车工业产销快讯,中國汽車工業產銷快訊,80,zhong guo qi che gong ye chan xiao kuai xun
口奇骏,口奇駿,78,kou qi jun
防空灯,防空燈,78,fang kong deng
现代雅科仕,現代雅科仕,77,xian dai ya ke shi
浙江汽车职业技术学院,浙江汽車職業技術學院,77,zhe jiang qi che zhi ye ji shu xue yuan
纽伯林赛道,紐伯林賽道,76,niu bo lin sai dao
高精度直喷系统,高精度直噴系統,75,gao jing du zhi pen xi tong
第四缸,第四缸,74,di si gang
铃木维特拉,鈴木維特拉,74,ling mu wei te la
非独立悬挂系统,非獨立懸掛系統,74,fei du li xuan gua xi tong
一档齿轮,一檔齒輪,73,yi dang chi lun
立式珩磨机,立式珩磨機,73,li shi hang mo ji
间歇雨刮,間歇雨刮,73,jian xie yu gua
玻璃托架,玻璃托架,73,bo li tuo jia
吉林汽车制动器厂,吉林汽車制動器廠,73,ji lin qi che zhi dong qi chang
国际汽车制造商协会,國際汽車製造商協會,73,guo ji qi che zhi zao shang xie hui
奥斯莫比尔,奧斯莫比爾,72,ao si mo bi er
别克新君威,別克新君威,72,bie ke xin jun wei
汽车车载导航,汽車車載導航,72,qi che che zai dao hang
真空吊具,真空吊具,72,zhen kong diao ju
电压变换器,電壓變換器,71,dian ya bian huan qi
前小灯,前小燈,71,qian xiao deng
圈状弹簧,圈狀彈簧,71,quan zhuang tan huang
卤素头灯,鹵素頭燈,70,lu su tou deng
鹿导,鹿導,70,lu dao
新锋锐,新鋒銳,69,xin feng rui
山东省汽车行业协会,山東省汽車行業協會,69,shan dong sheng qi che hang ye xie hui
牡丹客车,牡丹客車,68,mu dan ke che
盆角齿,盆角齒,68,pen jiao chi
格兰披治大奖赛,格蘭披治大獎賽,67,ge lan pi zhi da jiang sai
真空吸污车,真空吸污車,67,zhen kong xi wu che
暖风芯子,暖風芯子,67,nuan feng xin zi
小贸车,小貿車,66,xiao mao che
吉姆希,吉姆希,66,ji mu xi
机油温度表,機油溫度表,66,ji you wen du biao
靠电子传感器探,靠電子傳感器探,66,kao dian zi chuan gan qi tan
长城精灵汽车,長城精靈汽車,66,chang cheng jing ling qi che
威利斯吉普车,威利斯吉普車,65,wei li si ji pu che
速度感应式转向系统,速度感應式轉向系統,65,su du gan ying shi zhuan xiang xi tong
纳智捷,納智捷,64,na zhi jie
气门室垫,氣門室墊,64,qi men shi dian
右侧杂物盒,右側雜物盒,63,you ce za wu he
伏尔加车,伏爾加車,63,fu er jia che
经典全顺,經典全順,62,jing dian quan shun
普纳德,普納德,61,pu na de
制动检验台,制動檢驗臺,61,zhi dong jian yan tai
汽车喷漆工艺,汽車噴漆工藝,61,qi che pen qi gong yi
世界窗膜协会,世界窗膜協會,61,shi jie chuang mo xie hui
油田专用车,油田專用車,61,you tian zhuan yong che
小型冷藏车,小型冷藏車,60,xiao xing leng cang che
汽车整形技术,汽車整形技術,60,qi che zheng xing ji shu
后分泵,後分泵,60,hou fen beng
福克斯小改款,福克斯小改款,60,fu ke si xiao gai kuan
宏基汽车客运站,宏基汽車客運站,60,hong ji qi che ke yun zhan
主从动,主從動,59,zhu cong dong
弹性胶质材料,彈性膠質材料,59,tan xing jiao zhi cai liao
油路漏油,油路漏油,59,you lu lou you
验车费用,驗車費用,58,yan che fei yong
中国电动车协会,中國電動車協會,57,zhong guo dian dong che xie hui
室盖垫,室蓋墊,57,shi gai dian
英特格,英特格,57,ying te ge
布加迪威航,布加迪威航,56,bu jia di wei hang
铰接客车,鉸接客車,56,jiao jie ke che
无敌改装网,無敵改裝網,56,wu di gai zhuang wang
团购看车,團購看車,56,tuan gou kan che
气门室盖垫,氣門室蓋墊,56,qi men shi gai dian
倒车灯开关,倒車燈開關,56,dao che deng kai guan
涨闸,漲閘,56,zhang zha
水温指示灯,水溫指示燈,56,shui wen zhi shi deng
储液瓶,儲液瓶,55,chu ye ping
齿轮室盖,齒輪室蓋,55,chi lun shi gai
欧洲新车安全评鉴协会,歐洲新車安全評鑑協會,55,ou zhou xin che an quan ping jian xie hui
驾驶员警示控制,駕駛員警示控制,55,jia shi yuan jing shi kong zhi
右前翼子板,右前翼子板,55,you qian yi zi ban
门灯开关,門燈開關,55,men deng kai guan
铃鹿赛车场,鈴鹿賽車場,55,ling lu sai che chang
地板皮,地板皮,54,di ban pi
中国汽车工业年鉴,中國汽車工業年鑑,54,zhong guo qi che gong ye nian jian
东风奥丁,東風奧丁,54,dong feng ao ding
水温感应塞,水溫感應塞,54,shui wen gan ying sai
行星齿轮变速器,行星齒輪變速器,54,xing xing chi lun bian su qi
菲亚特多宝,菲亞特多寶,53,fei ya te duo bao
水温灯,水溫燈,53,shui wen deng
手自一体汽车,手自一體汽車,52,shou zi yi ti qi che
卡特汉姆,卡特漢姆,52,ka te han mu
右前门玻璃,右前門玻璃,52,you qian men bo li
东风景逸,東風景逸,52,dong feng jing yi
机油乳化,機油乳化,52,ji you ru hua
分电盘盖,分電盤蓋,52,fen dian pan gai
轮眉后,輪眉後,51,lun mei hou
悬挂衬套,懸掛襯套,51,xuan gua chen tao
视维视频会议系统,視維視頻會議系統,51,shi wei shi pin hui yi xi tong
拼装台,拼裝臺,51,pin zhuang tai
道奇拓远者,道奇拓遠者,51,dao qi tuo yuan zhe
电瓶盖,電瓶蓋,50,dian ping gai
欧迪玛,歐迪瑪,50,ou di ma
东风牌小轿车,東風牌小轎車,50,dong feng pai xiao jiao che
摇臂总成,搖臂總成,50,yao bi zong cheng
注油管,注油管,49,zhu you guan
巴林国际赛道,巴林國際賽道,49,ba lin guo ji sai dao
汽车工程手册,汽車工程手冊,49,qi che gong cheng shou ce
手动变速箱油,手動變速箱油,49,shou dong bian su xiang you
螺母垫片,螺母墊片,48,luo mu dian pian
优科豪马轮胎,優科豪馬輪胎,48,you ke hao ma lun tai
北汽角斗士,北汽角鬥士,48,bei qi jue dou shi
保险杠格栅,保險槓格柵,48,bao xian gang ge zha
全车垫,全車墊,48,quan che dian
下边梁,下邊梁,48,xia bian liang
接车单,接車單,48,jie che dan
汽车化工用品,汽車化工用品,48,qi che hua gong yong pin
德国音响,德國音響,48,de guo yin xiang
液氮加速,液氮加速,47,ye dan jia su
防追尾系统,防追尾系統,47,fang zhui wei xi tong
保温冒口,保溫冒口,47,bao wen mao kou
钢板套,鋼板套,47,gang ban tao
制动调整臂,制動調整臂,47,zhi dong tiao zheng bi
体检回执,體檢回執,46,ti jian hui zhi
汽车加气站操作工,汽車加氣站操作工,46,qi che jia qi zhan cao zuo gong
