simp_word,trad_word,freq,pinyin
临界,臨界,4891,lin jie
逆差,逆差,4847,ni cha
偿债,償債,4838,chang zhai
非公经济,非公經濟,4838,fei gong jing ji
退场,退場,4834,tui chang
日内,日內,4760,ri nei
颓势,頹勢,4753,tui shi
投票权,投票權,4738,tou piao quan
测验,測驗,4724,ce yan
赎回,贖回,4705,shu hui
豁免,豁免,4680,huo mian
金融界,金融界,4669,jin rong jie
双开,雙開,4666,shuang kai
深交所,深交所,4662,shen jiao suo
通盘,通盤,4637,tong pan
金融街,金融街,4625,jin rong jie
清偿,清償,4621,qing chang
打转,打轉,4586,da zhuan
钱币,錢幣,4584,qian bi
高盛,高盛,4520,gao sheng
净资产,淨資產,4518,jing zi chan
新经济,新經濟,4493,xin jing ji
经济技术开发区,經濟技術開發區,4469,jing ji ji shu kai fa qu
合金,合金,4466,he jin
炒房,炒房,4461,chao fang
衍生品,衍生品,4393,yan sheng pin
波浪,波浪,4387,bo lang
日照,日照,4376,ri zhao
宝钢,寶鋼,4340,bao gang
监事,監事,4340,jian shi
一触即发,一觸即發,4336,yi chu ji fa
金融办,金融辦,4334,jin rong ban
中远,中遠,4321,zhong yuan
永安,永安,4278,yong an
软着陆,軟着陸,4275,ruan zhuo lu
利空,利空,4262,li kong
板材,板材,4260,ban cai
金桥,金橋,4254,jin qiao
电讯,電訊,4223,dian xun
综述,綜述,4213,zong shu
摩根,摩根,4208,mo gen
动因,動因,4180,dong yin
年审,年審,4175,nian shen
雅虎,雅虎,4155,ya hu
退市,退市,4140,tui shi
人寿保险,人壽保險,4136,ren shou bao xian
中南财经政法大学,中南財經政法大學,4108,zhong nan cai jing zheng fa da xue
三角形,三角形,4092,san jiao xing
托盘,托盤,4088,tuo pan
据传,據傳,4009,ju chuan
盎司,盎司,4005,ang si
出资人,出資人,3993,chu zi ren
中国银监会,中國銀監會,3981,zhong guo yin jian hui
信贷资金,信貸資金,3972,xin dai zi jin
花旗,花旗,3971,hua qi
政府采购,政府採購,3961,zheng fu cai gou
假定,假定,3955,jia ding
富国,富國,3944,fu guo
胜算,勝算,3944,sheng suan
抵押物,抵押物,3941,di ya wu
国泰,國泰,3940,guo tai
特困户,特困戶,3938,te kun hu
通胀率,通脹率,3934,tong zhang lv
银行家,銀行家,3924,yin hang jia
上汽,上汽,3919,shang qi
避风港,避風港,3891,bi feng gang
证券化,證券化,3877,zheng quan hua
变量,變量,3873,bian liang
配售,配售,3869,pei shou
折旧,折舊,3866,zhe jiu
新纪元,新紀元,3844,xin ji yuan
买进,買進,3837,mai jin
伊利,伊利,3823,yi li
经济日报,經濟日報,3797,jing ji ri bao
低点,低點,3793,di dian
浦发,浦發,3782,pu fa
偿付,償付,3780,chang fu
探底,探底,3766,tan di
折价,折價,3759,zhe jia
烽火,烽火,3757,feng huo
崩盘,崩盤,3741,beng pan
沪指,滬指,3724,hu zhi
银山,銀山,3722,yin shan
寿险,壽險,3680,shou xian
上交所,上交所,3667,shang jiao suo
保额,保額,3666,bao e
蓝筹股,藍籌股,3658,lan chou gu
珠峰,珠峯,3655,zhu feng
硬指标,硬指標,3644,ying zhi biao
金杯,金盃,3638,jin bei
热炒,熱炒,3625,re chao
惠普,惠普,3609,hui pu
白金,白金,3574,bai jin
天安,天安,3573,tian an
雷声,雷聲,3541,lei sheng
招商局,招商局,3522,zhao shang ju
交割,交割,3492,jiao ge
买断,買斷,3462,mai duan
分期付款,分期付款,3460,fen qi fu kuan
招行,招行,3442,zhao hang
武钢,武鋼,3432,wu gang
避税,避稅,3400,bi shui
趋同,趨同,3366,qu tong
英特尔,英特爾,3339,ying te er
期权,期權,3338,qi quan
评语,評語,3321,ping yu
债务人,債務人,3314,zhai wu ren
无形资产,無形資產,3299,wu xing zi chan
开拓进取,開拓進取,3298,kai tuo jin qu
货币化,貨幣化,3295,huo bi hua
强生,強生,3271,qiang sheng
获批,獲批,3259,huo pi
星巴克,星巴克,3253,xing ba ke
中国人民银行,中國人民銀行,3229,zhong guo ren min yin hang
钱庄,錢莊,3228,qian zhuang
异动,異動,3226,yi dong
进口商,進口商,3222,jin kou shang
预付款,預付款,3214,yu fu kuan
比索,比索,3212,bi suo
盗刷,盜刷,3197,dao shua
次月,次月,3190,ci yue
财险,財險,3183,cai xian
金鹰,金鷹,3173,jin ying
销售一空,銷售一空,3168,xiao shou yi kong
国家外汇管理局,國家外匯管理局,3167,guo jia wai hui guan li ju
港股,港股,3140,gang gu
参保率,參保率,3118,can bao lv
中银,中銀,3117,zhong yin
游资,遊資,3116,you zi
投资方,投資方,3115,tou zi fang
三联,三聯,3113,san lian
印花税,印花稅,3100,yin hua shui
交行,交行,3092,jiao hang
存贷款,存貸款,3081,cun dai kuan
金城,金城,3080,jin cheng
中国经济周刊,中國經濟週刊,3079,zhong guo jing ji zhou kan
物价指数,物價指數,3076,wu jia zhi shu
担保人,擔保人,3049,dan bao ren
光华,光華,3042,guang hua
国泰君安,國泰君安,3024,guo tai jun an
黑钱,黑錢,2989,hei qian
出口商,出口商,2985,chu kou shang
风控,風控,2981,feng kong
仓位,倉位,2953,cang wei
国电,國電,2941,guo dian
跨行,跨行,2937,kua xing
存单,存單,2936,cun dan
纪念章,紀念章,2880,ji nian zhang
拒付,拒付,2850,ju fu
统计学,統計學,2848,tong ji xue
京西,京西,2844,jing xi
邮政储蓄,郵政儲蓄,2840,you zheng chu xu
调回,調回,2817,diao hui
扭亏为盈,扭虧爲盈,2816,niu kui wei ying
卧龙,臥龍,2772,wo long
财务部,財務部,2751,cai wu bu
发行价,發行價,2751,fa xing jia
消费类,消費類,2741,xiao fei lei
大中型企业,大中型企業,2741,da zhong xing qi ye
阿波罗,阿波羅,2718,a bo luo
还本付息,還本付息,2706,huan ben fu xi
发行人,發行人,2702,fa xing ren
坏账,壞賬,2687,huai zhang
中间商,中間商,2667,zhong jian shang
国药,國藥,2666,guo yao
价差,價差,2651,jia cha
卖价,賣價,2647,mai jia
中文网,中文網,2643,zhong wen wang
商品市场,商品市場,2638,shang pin shi chang
商品化,商品化,2627,shang pin hua
双汇,雙匯,2619,shuang hui
优先权,優先權,2589,you xian quan
大人物,大人物,2573,da ren wu
总需求,總需求,2572,zong xu qiu
下陷,下陷,2570,xia xian
戴尔,戴爾,2551,dai er
代销,代銷,2543,dai xiao
摘牌,摘牌,2536,zhai pai
跌至,跌至,2531,die zhi
赌球,賭球,2523,du qiu
资产负债表,資產負債表,2516,zi chan fu zhai biao
利差,利差,2494,li cha
灰色收入,灰色收入,2473,hui se shou ru
汇票,匯票,2464,hui piao
金库,金庫,2457,jin ku
金卡,金卡,2453,jin ka
净赚,淨賺,2435,jing zhuan
月报,月報,2432,yue bao
典当,典當,2422,dian dang
风险投资,風險投資,2402,feng xian tou zi
跌势,跌勢,2398,die shi
投机者,投機者,2398,tou ji zhe
公平交易,公平交易,2390,gong ping jiao yi
承兑,承兌,2384,cheng dui
动产,動產,2378,dong chan
国货,國貨,2376,guo huo
到账,到賬,2373,dao zhang
当期,當期,2351,dang qi
闲钱,閒錢,2346,xian qian
每日经济新闻,每日經濟新聞,2345,mei ri jing ji xin wen
清仓,清倉,2323,qing cang
联华,聯華,2318,lian hua
纪念币,紀念幣,2315,ji nian bi
报税,報稅,2305,bao shui
股票市场,股票市場,2293,gu piao shi chang
创投,創投,2287,chuang tou
滚雪球,滾雪球,2277,gun xue qiu
按日,按日,2277,an ri
压价,壓價,2261,ya jia
外高桥,外高橋,2257,wai gao qiao
牌价,牌價,2244,pai jia
熊市,熊市,2243,xiong shi
长阳,長陽,2243,zhang yang
假钞,假鈔,2240,jia chao
领票,領票,2238,ling piao
汇出,匯出,2230,hui chu
另行通知,另行通知,2227,ling xing tong zhi
张裕,張裕,2216,zhang yu
蓄势,蓄勢,2181,xu shi
缴款,繳款,2178,jiao kuan
亚信,亞信,2172,ya xin
国信,國信,2164,guo xin
空头,空頭,2160,kong tou
投资性,投資性,2135,tou zi xing
营业执照,營業執照,2131,ying ye zhi zhao
核战争,核戰爭,2130,he zhan zheng
四季度,四季度,2125,si ji du
汇市,匯市,2107,hui shi
合资企业,合資企業,2102,he zi qi ye
催收,催收,2095,cui shou
广厦,廣廈,2081,guang sha
费率,費率,2074,fei lv
贷款人,貸款人,2059,dai kuan ren
普涨,普漲,2051,pu zhang
金融城,金融城,2048,jin rong cheng
科学城,科學城,2047,ke xue cheng
储蓄卡,儲蓄卡,2041,chu xu ka
股息,股息,2040,gu xi
收市,收市,2037,shou shi
战略家,戰略家,2037,zhan lve jia
负债率,負債率,2030,fu zhai lv
汇兑,匯兌,2001,hui dui
币值,幣值,1979,bi zhi
账簿,賬簿,1964,zhang bu
套牢,套牢,1953,tao lao
康佳,康佳,1922,kang jia
盲目性,盲目性,1914,mang mu xing
中华网,中華網,1905,zhong hua wang
出租人,出租人,1892,chu zu ren
点数,點數,1887,dian shu
债市,債市,1886,zhai shi
停板,停板,1873,ting ban
交易区,交易區,1871,jiao yi qu
克拉,克拉,1860,ke la
黑金,黑金,1854,hei jin
买通,買通,1840,mai tong
承销,承銷,1839,cheng xiao
华安,華安,1831,hua an
操作员,操作員,1825,cao zuo yuan
典当行,典當行,1816,dian dang xing
早盘,早盤,1815,zao pan
炎黄,炎黃,1815,yan huang
网商,網商,1808,wang shang
持卡人,持卡人,1805,chi ka ren
宝洁,寶潔,1790,bao jie
信托公司,信託公司,1788,xin tuo gong si
取现,取現,1780,qu xian
放高利贷,放高利貸,1776,fang gao li dai
凌云,凌雲,1736,ling yun
纯金,純金,1733,chun jin
祁连山,祁連山,1727,qi lian shan
公债,公債,1727,gong zhai
变现,變現,1714,bian xian
付息,付息,1710,fu xi
度量,度量,1709,du liang
外汇管理,外匯管理,1707,wai hui guan li
分销商,分銷商,1705,fen xiao shang
遗产税,遺產稅,1699,yi chan shui
监事长,監事長,1687,jian shi zhang
融资额,融資額,1680,rong zi e
兼营,兼營,1679,jian ying
金融市场,金融市場,1678,jin rong shi chang
最高价,最高價,1673,zui gao jia
贴现,貼現,1672,tie xian
美国银行,美國銀行,1668,mei guo yin hang
上海财经大学,上海財經大學,1649,shang hai cai jing da xue
鞍钢,鞍鋼,1645,an gang
撤资,撤資,1632,che zi
接盘,接盤,1629,jie pan
救世主,救世主,1626,jiu shi zhu
开卡,開卡,1613,kai ka
后撤,後撤,1605,hou che
阿胶,阿膠,1602,e jiao
金融股,金融股,1598,jin rong gu
结汇,結匯,1583,jie hui
无息贷款,無息貸款,1582,wu xi dai kuan
营销部,營銷部,1579,ying xiao bu
税基,稅基,1579,shui ji
对冲,對沖,1566,dui chong
海龙,海龍,1565,hai long
安信,安信,1564,an xin
萤火虫,螢火蟲,1548,ying huo chong
通联,通聯,1530,tong lian
步步高,步步高,1526,bu bu gao
规划委,規劃委,1524,gui hua wei
中签,中籤,1507,zhong qian
收盘价,收盤價,1500,shou pan jia
国际大厦,國際大廈,1499,guo ji da sha
机制性,機制性,1493,ji zhi xing
挤兑,擠兌,1490,ji dui
比特,比特,1475,bi te
开盘价,開盤價,1471,kai pan jia
六合彩,六合彩,1448,liu he cai
存款人,存款人,1446,cun kuan ren
平仓,平倉,1439,ping cang
全聚德,全聚德,1434,quan ju de
公募,公募,1429,gong mu
全面发力,全面發力,1429,quan mian fa li
韵达,韻達,1422,yun da
鼎立,鼎立,1419,ding li
银监局,銀監局,1408,yin jian ju
中国联通,中國聯通,1404,zhong guo lian tong
乐视网,樂視網,1402,le shi wang
中国经营报,中國經營報,1398,zhong guo jing ying bao
满堂红,滿堂紅,1394,man tang hong
国投,國投,1392,guo tou
选择权,選擇權,1389,xuan ze quan
金马,金馬,1387,jin ma
出资额,出資額,1375,chu zi e
承销商,承銷商,1365,cheng xiao shang
新卡,新卡,1353,xin ka
热钱,熱錢,1349,re qian
经济基本面,經濟基本面,1343,jing ji ji ben mian
通货紧缩,通貨緊縮,1341,tong huo jin suo
特别关注,特別關注,1339,te bie guan zhu
币种,幣種,1329,bi zhong
银元,銀元,1328,yin yuan
通货,通貨,1326,tong huo
杀跌,殺跌,1320,sha die
股份有限公司,股份有限公司,1314,gu fen you xian gong si
自由竞争,自由競爭,1312,zi you jing zheng
新大陆,新大陸,1306,xin da lu
资产负债率,資產負債率,1301,zi chan fu zhai lv
暂行办法,暫行辦法,1296,zan xing ban fa
分理处,分理處,1292,fen li chu
涨跌幅,漲跌幅,1289,zhang die fu
截止日,截止日,1287,jie zhi ri
所有权证,所有權證,1287,suo you quan zheng
收进,收進,1280,shou jin
债权国,債權國,1266,zhai quan guo
华新,華新,1247,hua xin
天龙,天龍,1238,tian long
百事可乐,百事可樂,1238,bai shi ke le
农林牧渔,農林牧漁,1223,nong lin mu yu
私募,私募,1214,si mu
华西村,華西村,1210,hua xi cun
商誉,商譽,1210,shang yu
奇虎,奇虎,1209,qi hu
银币,銀幣,1202,yin bi
抄底,抄底,1191,chao di
实施细则,實施細則,1188,shi shi xi ze
经济学界,經濟學界,1181,jing ji xue jie
减仓,減倉,1175,jian cang
信用证,信用證,1162,xin yong zheng
购回,購回,1157,gou hui
卖主,賣主,1155,mai zhu
管理办法,管理辦法,1151,guan li ban fa
万事达,萬事達,1150,wan shi da
交易商,交易商,1140,jiao yi shang
行话,行話,1139,hang hua
随行就市,隨行就市,1135,sui hang jiu shi
领跌,領跌,1125,ling die
国华,國華,1119,guo hua
投资家,投資家,1115,tou zi jia
包钢,包鋼,1113,bao gang
信贷资产,信貸資產,1105,xin dai zi chan
汇源,匯源,1102,hui yuan
中长线,中長線,1094,zhong chang xian
包销,包銷,1094,bao xiao
方兴,方興,1093,fang xing
公司制,公司制,1071,gong si zhi
水仙,水仙,1069,shui xian
长岭,長嶺,1067,zhang ling
嘉实,嘉實,1067,jia shi
证券法,證券法,1062,zheng quan fa
新城市,新城市,1060,xin cheng shi
五环,五環,1058,wu huan
尾盘,尾盤,1058,wei pan
三农,三農,1057,san nong
布告,佈告,1052,bu gao
中农,中農,1047,zhong nong
组选,組選,1041,zu xuan
城投,城投,1031,cheng tou
跨年度,跨年度,1027,kua nian du
五道口,五道口,1024,wu dao kou
文峰,文峯,1023,wen feng
翻两番,翻兩番,1022,fan liang fan
信贷员,信貸員,1019,xin dai yuan
还本,還本,1015,huan ben
均线,均線,1015,jun xian
保护价,保護價,1013,bao hu jia
中国国航,中國國航,1010,zhong guo guo hang
大东海,大東海,1009,da dong hai
大盘股,大盤股,1007,da pan gu
商社,商社,1002,shang she
北大荒,北大荒,1001,bei da huang
信达,信達,993,xin da
总账,總賬,986,zong zhang
杜邦,杜邦,982,du bang
重仓,重倉,979,zhong cang
丹江,丹江,978,dan jiang
普通股,普通股,971,pu tong gu
香梨,香梨,968,xiang li
聚酯,聚酯,966,ju zhi
分散化,分散化,966,fen san hua
汇通,匯通,961,hui tong
老凤祥,老鳳祥,958,lao feng xiang
资产评估,資產評估,954,zi chan ping gu
磁卡,磁卡,950,ci ka
个股,個股,947,ge gu
百大,百大,941,bai da
投资界,投資界,938,tou zi jie
低开,低開,934,di kai
中北,中北,930,zhong bei
商业城,商業城,928,shang ye cheng
气势如虹,氣勢如虹,926,qi shi ru hong
中石油,中石油,925,zhong shi you
扣款,扣款,921,kou kuan
上证综指,上證綜指,918,shang zheng zong zhi
仁和,仁和,913,ren he
原始积累,原始積累,911,yuan shi ji lei
摩根大通,摩根大通,911,mo gen da tong
验钞机,驗鈔機,911,yan chao ji
银行界,銀行界,906,yin hang jie
金融资产,金融資產,904,jin rong zi chan
审计师,審計師,903,shen ji shi
广深铁路,廣深鐵路,902,guang shen tie lu
追涨,追漲,897,zhui zhang
储蓄率,儲蓄率,889,chu xu lv
波幅,波幅,889,bo fu
流标,流標,886,liu biao
黑豹,黑豹,876,hei bao
日经指数,日經指數,873,ri jing zhi shu
加仓,加倉,869,jia cang
寄放,寄放,865,ji fang
中化,中化,865,zhong hua
南网,南網,864,nan wang
宽限期,寬限期,863,kuan xian qi
贵宾厅,貴賓廳,858,gui bin ting
估值,估值,852,gu zhi
合股,合股,846,he gu
商业周刊,商業週刊,843,shang ye zhou kan
售楼部,售樓部,840,shou lou bu
金鼎,金鼎,837,jin ding
龙虎榜,龍虎榜,835,long hu bang
评估师,評估師,831,ping gu shi
浦发银行,浦發銀行,831,pu fa yin hang
投资型,投資型,830,tou zi xing
诡计,詭計,830,gui ji
天保,天保,827,tian bao
万华,萬華,827,wan hua
苏泊尔,蘇泊爾,817,su po er
超跌,超跌,814,chao die
银质,銀質,811,yin zhi
势态,勢態,807,shi tai
当铺,當鋪,805,dang pu
净额,淨額,805,jing e
安永,安永,802,an yong
天弘,天弘,800,tian hong
中国证券报,中國證券報,798,zhong guo zheng quan bao
古钱币,古錢幣,798,gu qian bi
配股,配股,794,pei gu
爱立信,愛立信,793,ai li xin
急升,急升,793,ji sheng
金泰,金泰,787,jin tai
狂跌,狂跌,786,kuang die
滞胀,滯脹,784,zhi zhang
抢单,搶單,781,qiang dan
复利,複利,781,fu li
权证,權證,780,quan zheng
信用度,信用度,780,xin yong du
白金卡,白金卡,779,bai jin ka
重估,重估,774,zhong gu
流转税,流轉稅,774,liu zhuan shui
长运,長運,771,zhang yun
硬通货,硬通貨,771,ying tong huo
华信,華信,769,hua xin
吴中,吳中,763,wu zhong
华源,華源,762,hua yuan
中铁二局,中鐵二局,760,zhong tie er ju
耐克,耐克,760,nai ke
产成品,產成品,758,chan cheng pin
踏空,踏空,752,ta kong
中集,中集,749,zhong ji
新鸿基,新鴻基,747,xin hong ji
中科,中科,747,zhong ke
选股,選股,741,xuan gu
担保费,擔保費,735,dan bao fei
雅戈尔,雅戈爾,729,ya ge er
群聚,羣聚,728,qun ju
同城,同城,725,tong cheng
开仓,開倉,722,kai cang
出清,出清,721,chu qing
高点,高點,717,gao dian
中信集团,中信集團,711,zhong xin ji tuan
波峰,波峯,709,bo feng
风险系数,風險係數,709,feng xian xi shu
交银,交銀,707,jiao yin
优先股,優先股,690,you xian gu
网通,網通,688,wang tong
创智,創智,681,chuang zhi
新机制,新機制,679,xin ji zhi
基本点,基本點,673,ji ben dian
换汇,換匯,672,huan hui
中标者,中標者,669,zhong biao zhe
财智,財智,669,cai zhi
资助金,資助金,667,zi zhu jin
实体经济,實體經濟,667,shi ti jing ji
偏转,偏轉,655,pian zhuan
购汇,購匯,653,gou hui
白猫,白貓,652,bai mao
凤凰卫视,鳳凰衛視,646,feng huang wei shi
递延,遞延,645,di yan
康达,康達,643,kang da
证券日报,證券日報,643,zheng quan ri bao
实得,實得,638,shi de
上海证券报,上海證券報,635,shang hai zheng quan bao
三立,三立,631,san li
老千,老千,628,lao qian
控股有限公司,控股有限公司,626,kong gu you xian gong si
本票,本票,626,ben piao
基民,基民,626,ji min
跳空,跳空,625,tiao kong
分界点,分界點,623,fen jie dian
引开,引開,623,yin kai
大牛市,大牛市,617,da niu shi
收藏品,收藏品,616,shou cang pin
投标者,投標者,610,tou biao zhe
民丰,民豐,604,min feng
持仓,持倉,601,chi cang
四通,四通,599,si tong
昌河,昌河,593,chang he
亏损面,虧損面,593,kui sun mian
晨星,晨星,591,chen xing
基价,基價,590,ji jia
代理制,代理制,590,dai li zhi
电汇,電匯,590,dian hui
中小盘股,中小盤股,589,zhong xiao pan gu
资本密集型,資本密集型,588,zi ben mi ji xing
虹桥机场,虹橋機場,588,hong qiao ji chang
中投公司,中投公司,586,zhong tou gong si
有偿转让,有償轉讓,581,you chang zhuan rang
满仓,滿倉,580,man cang
回收期,回收期,579,hui shou qi
缩量,縮量,578,suo liang
评估费,評估費,577,ping gu fei
备付金,備付金,576,bei fu jin
混业,混業,572,hun ye
财付通,財付通,570,cai fu tong
银华,銀華,566,yin hua
三元,三元,565,san yuan
华光,華光,565,hua guang
万家乐,萬家樂,562,wan jia le
优酷网,優酷網,555,you ku wang
外汇管制,外匯管制,551,wai hui guan zhi
外汇资金,外匯資金,551,wai hui zi jin
空仓,空倉,550,kong cang
货币流通,貨幣流通,549,huo bi liu tong
纸钞,紙鈔,549,zhi chao
流动资产,流動資產,545,liu dong zi chan
外管局,外管局,542,wai guan ju
横盘,橫盤,538,heng pan
兴发,興發,537,xing fa
止损,止損,535,zhi sun
艺龙,藝龍,534,yi long
九龙山,九龍山,534,jiu long shan
基期,基期,530,ji qi
中房,中房,528,zhong fang
瑞士法郎,瑞士法郎,525,rui shi fa lang
晨鸣,晨鳴,524,chen ming
建信,建信,520,jian xin
商网,商網,516,shang wang
做空,做空,516,zuo kong
长盛,長盛,515,zhang sheng
鸿基,鴻基,509,hong ji
建仓,建倉,509,jian cang
外盘,外盤,508,wai pan
纯银,純銀,507,chun yin
持币,持幣,503,chi bi
山航,山航,503,shan hang
注册费,註冊費,503,zhu ce fei
实盘,實盤,497,shi pan
办税厅,辦稅廳,497,ban shui ting
体制性,體制性,491,ti zhi xing
海纳,海納,487,hai na
大化,大化,487,da hua
安联,安聯,486,an lian
黑卡,黑卡,485,hei ka
金陵饭店,金陵飯店,485,jin ling fan dian
摊销,攤銷,484,tan xiao
剩余价值,剩餘價值,482,sheng yu jia zhi
半年报,半年報,481,ban nian bao
天士力,天士力,480,tian shi li
抛盘,拋盤,480,pao pan
证券时报,證券時報,479,zheng quan shi bao
绿景,綠景,479,lv jing
东阿阿胶,東阿阿膠,478,dong e e jiao
龙卡,龍卡,476,long ka
耀华,耀華,476,yao hua
补仓,補倉,475,bu cang
绩优股,績優股,474,ji you gu
股利,股利,474,gu li
市场报,市場報,470,shi chang bao
提单,提單,470,ti dan
新材,新材,469,xin cai
春兰,春蘭,467,chun lan
创投公司,創投公司,465,chuang tou gong si
汇款人,匯款人,464,hui kuan ren
缴足,繳足,464,jiao zu
售汇,售匯,461,shou hui
分析师,分析師,457,fen xi shi
控股权,控股權,456,kong gu quan
冲销,沖銷,455,chong xiao
精算师,精算師,454,jing suan shi
等价交换,等價交換,453,deng jia jiao huan
质押物,質押物,451,zhi ya wu
祥龙,祥龍,447,xiang long
赛迪,賽迪,446,sai di
华讯,華訊,444,hua xun
市盈率,市盈率,443,shi ying lv
里拉,里拉,441,li la
领军者,領軍者,438,ling jun zhe
宁波港,寧波港,436,ning bo gang
交强险,交強險,435,jiao qiang xian
邵氏,邵氏,435,shao shi
普跌,普跌,428,pu die
国际银行,國際銀行,426,guo ji yin hang
北京银行,北京銀行,425,bei jing yin hang
定投,定投,424,ding tou
银行部,銀行部,424,yin hang bu
中纺,中紡,422,zhong fang
波音公司,波音公司,421,bo yin gong si
莱钢,萊鋼,419,lai gang
狮头,獅頭,415,shi tou
出超,出超,414,chu chao
星美,星美,413,xing mei
华鼎,華鼎,413,hua ding
丰华,豐華,412,feng hua
对赌,對賭,412,dui du
易宝,易寶,411,yi bao
日照港,日照港,410,ri zhao gang
宏观经济学,宏觀經濟學,409,hong guan jing ji xue
持有人,持有人,406,chi you ren
扛住,扛住,405,kang zhu
尾市,尾市,403,wei shi
科达,科達,402,ke da
东盛,東盛,401,dong sheng
法律部,法律部,400,fa lv bu
具结,具結,400,ju jie
东信,東信,396,dong xin
宏业,宏業,391,hong ye
金银币,金銀幣,390,jin yin bi
单选,單選,388,dan xuan
武昌鱼,武昌魚,387,wu chang yu
二季度,二季度,386,er ji du
集资款,集資款,386,ji zi kuan
天海,天海,384,tian hai
担保法,擔保法,382,dan bao fa
股改,股改,380,gu gai
收汇,收匯,380,shou hui
财经网,財經網,380,cai jing wang
波谷,波谷,379,bo gu
发行额,發行額,378,fa xing e
英达,英達,378,ying da
氯碱,氯鹼,377,lv jian
汽油机,汽油機,376,qi you ji
担保金,擔保金,374,dan bao jin
小阳,小陽,370,xiao yang
泰格,泰格,370,tai ge
安全度,安全度,366,an quan du
雷伊,雷伊,363,lei yi
赊销,賒銷,362,she xiao
湖山,湖山,362,hu shan
金融部,金融部,360,jin rong bu
受益人,受益人,359,shou yi ren
花雕,花雕,359,hua diao
入市,入市,356,ru shi
健民,健民,355,jian min
交易税,交易稅,354,jiao yi shui
金瑞,金瑞,354,jin rui
开户费,開戶費,352,kai hu fei
国民银行,國民銀行,352,guo min yin hang
仓单,倉單,351,cang dan
南化,南化,351,nan hua
工作方案,工作方案,348,gong zuo fang an
伪钞,僞鈔,347,wei chao
外汇资产,外匯資產,345,wai hui zi chan
华富,華富,345,hua fu
大元,大元,345,da yuan
淡马锡,淡馬錫,344,dan ma xi
中证,中證,344,zhong zheng
携程网,攜程網,340,xie cheng wang
古币,古幣,339,gu bi
坏账率,壞賬率,338,huai zhang lv
黄页,黃頁,338,huang ye
天鸿,天鴻,337,tian hong
三力,三力,336,san li
诺安,諾安,331,nuo an
正常性,正常性,326,zheng chang xing
港铁公司,港鐵公司,326,gang tie gong si
抬轿,抬轎,324,tai jiao
侨汇,僑匯,323,qiao hui
新高点,新高點,323,xin gao dian
商业银行法,商業銀行法,322,shang ye yin hang fa
热点话题,熱點話題,320,re dian hua ti
中国太保,中國太保,320,zhong guo tai bao
租购,租購,319,zu gou
黄金储备,黃金儲備,317,huang jin chu bei
百事,百事,316,bai shi
大摩,大摩,316,da mo
记录员,記錄員,316,ji lu yuan
纪念钞,紀念鈔,311,ji nian chao
研究报告,研究報告,307,yan jiu bao gao
冲高,衝高,305,chong gao
国际金融报,國際金融報,305,guo ji jin rong bao
出口业,出口業,304,chu kou ye
卡特尔,卡特爾,304,ka te er
邮币卡,郵幣卡,303,you bi ka
新天,新天,303,xin tian
秋林,秋林,302,qiu lin
追收,追收,302,zhui shou
地量,地量,302,di liang
金果,金果,302,jin guo
亚星,亞星,302,ya xing
至高点,至高點,301,zhi gao dian
复权,復權,300,fu quan
国库券,國庫券,298,guo ku quan
金融史,金融史,297,jin rong shi
总成交量,總成交量,297,zong cheng jiao liang
农行卡,農行卡,296,nong hang ka
富国银行,富國銀行,293,fu guo yin hang
摩根斯坦利,摩根斯坦利,290,mo gen si tan li
发行期,發行期,290,fa xing qi
天香,天香,289,tian xiang
厦华,廈華,288,sha hua
煤气化,煤氣化,287,mei qi hua
国资局,國資局,286,guo zi ju
探路者,探路者,285,tan lu zhe
对价,對價,284,dui jia
抗跌,抗跌,283,kang die
卡包,卡包,282,ka bao
金帝,金帝,282,jin di
平均利润,平均利潤,281,ping jun li run
中恒,中恆,281,zhong heng
自然人,自然人,280,zi ran ren
天方,天方,280,tian fang
法人股,法人股,279,fa ren gu
簿册,簿冊,275,bu ce
点位,點位,275,dian wei
中国经济时报,中國經濟時報,273,zhong guo jing ji shi bao
看跌,看跌,272,kan die
国通,國通,272,guo tong
断点,斷點,266,duan dian
法币,法幣,264,fa bi
普天,普天,263,pu tian
达标者,達標者,263,da biao zhe
中润,中潤,261,zhong run
银泰百货,銀泰百貨,261,yin tai bai huo
投资业,投資業,261,tou zi ye
律师事务所,律師事務所,261,lv shi shi wu suo
金交所,金交所,261,jin jiao suo
大降,大降,260,da jiang
概念股,概念股,259,gai nian gu
汇丰银行,滙豐銀行,259,hui feng yin hang
套利,套利,256,tao li
中国企业家,中國企業家,255,zhong guo qi ye jia
中联重科,中聯重科,255,zhong lian zhong ke
货币战争,貨幣戰爭,254,huo bi zhan zheng
物物交换,物物交換,254,wu wu jiao huan
中恒集团,中恆集團,254,zhong heng ji tuan
东软集团,東軟集團,253,dong ruan ji tuan
削价,削價,252,xue jia
国富论,國富論,249,guo fu lun
新大洲,新大洲,249,xin da zhou
景顺长城,景順長城,247,jing shun chang cheng
申赎,申贖,246,shen shu
申报率,申報率,245,shen bao lv
普卡,普卡,245,pu ka
集资额,集資額,244,ji zi e
管理学家,管理學家,240,guan li xue jia
即期,即期,239,ji qi
目标公司,目標公司,239,mu biao gong si
零存整取,零存整取,239,ling cun zheng qu
中华工商时报,中華工商時報,237,zhong hua gong shang shi bao
重仓股,重倉股,235,zhong cang gu
